date,vix,peak_10d,off_peak_%,status
2007-04-30,14.220000267028809,14.220000267028809,0.0,none
2007-05-01,13.510000228881836,14.220000267028809,4.99296782569838,none
2007-05-02,13.079999923706055,14.220000267028809,8.016879900952,none
2007-05-03,13.09000015258789,14.220000267028809,7.946554804650685,none
2007-05-04,12.90999984741211,14.220000267028809,9.212379711793183,none
2007-05-07,13.149999618530273,14.220000267028809,7.524617639983388,none
2007-05-08,13.210000038146973,14.220000267028809,7.102673768745782,none
2007-05-09,12.880000114440918,14.220000267028809,9.423348294126832,none
2007-05-10,13.600000381469727,14.220000267028809,4.360055372127136,none
2007-05-11,12.949999809265137,14.220000267028809,8.93108603315822,none
2007-05-14,13.960000038146973,13.960000038146973,0.0,none
2007-05-15,14.010000228881836,14.010000228881836,0.0,none
2007-05-16,13.5,14.010000228881836,3.6402585335470805,none
2007-05-17,13.510000228881836,14.010000228881836,3.5688793135723262,none
2007-05-18,12.760000228881836,14.010000228881836,8.922198283930827,none
2007-05-21,13.300000190734863,14.010000228881836,5.067808897556592,none
2007-05-22,13.0600004196167,14.010000228881836,6.7808693343680115,none
2007-05-23,13.239999771118164,14.010000228881836,5.496077410307986,none
2007-05-24,14.079999923706055,14.079999923706055,0.0,none
2007-05-25,13.34000015258789,14.079999923706055,5.255680221079051,none
2007-05-29,13.529999732971191,14.079999923706055,3.906251375817449,none
2007-05-30,12.829999923706055,14.079999923706055,8.877840957196415,none
2007-05-31,13.050000190734863,14.079999923706055,7.315339052218405,none
2007-06-01,12.779999732971191,14.079999923706055,9.232955950135292,none
2007-06-04,13.289999961853027,14.079999923706055,5.610795214017927,none
2007-06-05,13.630000114440918,14.079999923706055,3.196021389939685,none
2007-06-06,14.869999885559082,14.869999885559082,0.0,none
2007-06-07,17.059999465942383,17.059999465942383,0.0,none
2007-06-08,14.84000015258789,17.059999465942383,13.012892044846625,none
2007-06-11,14.710000038146973,17.059999465942383,13.774909152176795,none
2007-06-12,16.670000076293945,17.059999465942383,2.286045731871267,none
2007-06-13,14.729999542236328,17.059999465942383,13.657678761113301,none
2007-06-14,13.640000343322754,17.059999465942383,20.046888802353845,none
2007-06-15,13.9399995803833,17.059999465942383,18.288393805566482,none
2007-06-18,13.420000076293945,17.059999465942383,21.33645664476793,none
2007-06-19,12.850000381469727,17.059999465942383,24.677603846807028,none
2007-06-20,14.670000076293945,17.059999465942383,14.009375524423062,none
2007-06-21,14.210000038146973,16.670000076293945,14.757048751579116,none
2007-06-22,15.75,16.670000076293945,5.518896653169536,none
2007-06-25,16.649999618530273,16.670000076293945,0.11997875028275651,none
2007-06-26,18.889999389648438,18.889999389648438,0.0,none
2007-06-27,15.529999732971191,18.889999389648438,17.78718774611765,none
2007-06-28,15.539999961853027,18.889999389648438,17.73424847028413,none
2007-06-29,16.229999542236328,18.889999389648438,14.081524263414046,none
2007-07-02,15.399999618530273,18.889999389648438,18.475383186251737,none
2007-07-03,14.920000076293945,18.889999389648438,21.016407843454033,none
2007-07-05,15.479999542236328,18.889999389648438,18.051879076718023,none
2007-07-06,14.720000267028809,18.889999389648438,22.075168117288314,none
2007-07-09,15.15999984741211,18.889999389648438,19.745895514852883,none
2007-07-10,17.56999969482422,18.889999389648438,6.987822855873505,none
2007-07-11,16.639999389648438,17.56999969482422,5.29311509009156,none
2007-07-12,15.539999961853027,17.56999969482422,11.553783541437335,none
2007-07-13,15.149999618530273,17.56999969482422,13.773478191959388,none
2007-07-16,15.59000015258789,17.56999969482422,11.269206469136128,none
2007-07-17,15.630000114440918,17.56999969482422,11.041545896866388,none
2007-07-18,16.0,17.56999969482422,8.935684246407305,none
2007-07-19,15.229999542236328,17.56999969482422,13.31815704741992,none
2007-07-20,16.950000762939453,17.56999969482422,3.5287361562527764,none
2007-07-23,16.809999465942383,17.56999969482422,4.3255563009811375,none
2007-07-24,18.549999237060547,18.549999237060547,0.0,none
2007-07-25,18.100000381469727,18.549999237060547,2.425869941233094,none
2007-07-26,20.739999771118164,20.739999771118164,0.0,none
2007-07-27,24.170000076293945,24.170000076293945,0.0,none
2007-07-30,20.8700008392334,24.170000076293945,13.65328600183664,none
2007-07-31,23.520000457763672,24.170000076293945,2.689282649890412,none
2007-08-01,23.670000076293945,24.170000076293945,2.0686801755139483,none
2007-08-02,21.219999313354492,24.170000076293945,12.205216192087764,none
2007-08-03,25.15999984741211,25.15999984741211,0.0,none
2007-08-06,22.940000534057617,25.15999984741211,8.82352673616107,none
2007-08-07,21.559999465942383,25.15999984741211,14.30842767608368,none
2007-08-08,21.450000762939453,25.15999984741211,14.745624431528991,none
2007-08-09,26.479999542236328,26.479999542236328,0.0,none
2007-08-10,28.299999237060547,28.299999237060547,0.0,none
2007-08-13,26.56999969482422,28.299999237060547,6.113072752209792,none
2007-08-14,27.68000030517578,28.299999237060547,2.190809005651284,none
2007-08-15,30.670000076293945,30.670000076293945,0.0,none
2007-08-16,30.829999923706055,30.829999923706055,0.0,none
2007-08-17,29.989999771118164,30.829999923706055,2.724619379392179,none
2007-08-20,26.329999923706055,30.829999923706055,14.596172595316236,raw_aftermath
2007-08-21,25.25,30.829999923706055,18.099253770725554,raw_aftermath
2007-08-22,22.889999389648438,30.829999923706055,25.75413737822402,raw_aftermath
2007-08-23,22.6200008392334,30.829999923706055,26.62990303207804,raw_aftermath
2007-08-24,20.719999313354492,30.829999923706055,32.792736410543085,raw_aftermath
2007-08-27,22.719999313354492,30.829999923706055,26.305548590402537,raw_aftermath
2007-08-28,26.299999237060547,30.829999923706055,14.693482639817535,raw_aftermath
2007-08-29,23.809999465942383,30.829999923706055,22.770030733492785,raw_aftermath
2007-08-30,25.059999465942383,29.989999771118164,16.438814080697707,raw_aftermath
2007-08-31,23.3799991607666,26.329999923706055,11.203952797141625,none
2007-09-04,22.780000686645508,26.299999237060547,13.384025294779656,none
2007-09-05,24.579999923706055,26.299999237060547,6.539921533270466,none
2007-09-06,23.989999771118164,26.299999237060547,8.783268186134608,none
2007-09-07,26.229999542236328,26.299999237060547,0.26615854317432186,none
2007-09-10,27.3799991607666,27.3799991607666,0.0,none
2007-09-11,25.270000457763672,27.3799991607666,7.706350502838555,none
2007-09-12,24.959999084472656,27.3799991607666,8.83856884759009,none
2007-09-13,24.760000228881836,27.3799991607666,9.56902488017246,none
2007-09-14,24.920000076293945,27.3799991607666,8.984657267621987,none
2007-09-17,26.479999542236328,27.3799991607666,3.287069562149225,none
2007-09-18,20.350000381469727,27.3799991607666,25.675672004293972,none
2007-09-19,20.030000686645508,27.3799991607666,26.844407229394907,none
2007-09-20,20.450000762939453,27.3799991607666,25.31044050489707,none
2007-09-21,19.0,27.3799991607666,30.60627983062354,none
2007-09-24,19.3700008392334,26.479999542236328,26.85044873834792,none
2007-09-25,18.600000381469727,26.479999542236328,29.7583055022255,none
2007-09-26,17.6299991607666,26.479999542236328,33.42145216941462,none
2007-09-27,17.0,26.479999542236328,35.80060311978279,none
2007-09-28,18.0,26.479999542236328,32.024168009181786,none
2007-10-01,17.84000015258789,20.450000762939453,12.762838694273015,none
2007-10-02,18.489999771118164,20.450000762939453,9.584356570652574,none
2007-10-03,18.799999237060547,20.450000762939453,8.068466818197507,none
2007-10-04,18.440000534057617,19.3700008392334,4.80124039691362,none
2007-10-05,16.90999984741211,19.3700008392334,12.700056196376753,none
2007-10-08,17.459999084472656,18.799999237060547,7.127660675359715,none
2007-10-09,16.1200008392334,18.799999237060547,14.255311205247567,none
2007-10-10,16.670000076293945,18.799999237060547,11.329783229819078,none
2007-10-11,18.8799991607666,18.8799991607666,0.0,none
2007-10-12,17.729999542236328,18.8799991607666,6.091099945173828,none
2007-10-15,19.25,19.25,0.0,none
2007-10-16,20.020000457763672,20.020000457763672,0.0,none
2007-10-17,18.540000915527344,20.020000457763672,7.392604937041303,none
2007-10-18,18.5,20.020000457763672,7.592409705336555,none
2007-10-19,22.959999084472656,22.959999084472656,0.0,none
2007-10-22,21.639999389648438,22.959999084472656,5.749127819943622,none
2007-10-23,20.40999984741211,22.959999084472656,11.10626889695765,none
2007-10-24,20.799999237060547,22.959999084472656,9.40766521577464,none
2007-10-25,21.170000076293945,22.959999084472656,7.796163238478737,none
2007-10-26,19.559999465942383,22.959999084472656,14.808361298366158,none
2007-10-29,19.8700008392334,22.959999084472656,13.45818104726736,none
2007-10-30,21.06999969482422,22.959999084472656,8.231704986985832,none
2007-10-31,18.530000686645508,22.959999084472656,19.29441887836598,none
2007-11-01,23.209999084472656,23.209999084472656,0.0,none
2007-11-02,23.010000228881836,23.209999084472656,0.8616926474788955,none
2007-11-05,24.309999465942383,24.309999465942383,0.0,none
2007-11-06,21.389999389648438,24.309999465942383,12.011518471585248,none
2007-11-07,26.489999771118164,26.489999771118164,0.0,none
2007-11-08,26.15999984741211,26.489999771118164,1.245752837136116,none
2007-11-09,28.5,28.5,0.0,none
2007-11-12,31.09000015258789,31.09000015258789,0.0,none
2007-11-13,24.100000381469727,31.09000015258789,22.48311269479465,raw_aftermath
2007-11-14,25.940000534057617,31.09000015258789,16.564810528319008,raw_aftermath
2007-11-15,28.059999465942383,31.09000015258789,9.745901163636027,none
2007-11-16,25.489999771118164,31.09000015258789,18.012223718189947,raw_aftermath
2007-11-19,26.010000228881836,31.09000015258789,16.33965872876717,raw_aftermath
2007-11-20,24.8799991607666,31.09000015258789,19.974271345586914,raw_aftermath
2007-11-21,26.84000015258789,31.09000015258789,13.669990283503541,raw_aftermath
2007-11-23,25.610000610351562,31.09000015258789,17.626244822582226,raw_aftermath
2007-11-26,28.90999984741211,31.09000015258789,7.011901879950044,none
2007-11-27,26.280000686645508,28.90999984741211,9.097195346412379,none
2007-11-28,24.110000610351562,28.90999984741211,16.603248918696277,raw_aftermath
2007-11-29,23.969999313354492,28.90999984741211,17.08751490878968,raw_aftermath
2007-11-30,22.8700008392334,28.90999984741211,20.892421446067154,raw_aftermath
2007-12-03,23.610000610351562,28.90999984741211,18.332754289291287,raw_aftermath
2007-12-04,23.790000915527344,28.90999984741211,17.71013130027078,raw_aftermath
2007-12-05,22.530000686645508,28.90999984741211,22.068485625874914,raw_aftermath
2007-12-06,20.959999084472656,28.90999984741211,27.499138031476335,raw_aftermath
2007-12-07,20.850000381469727,28.90999984741211,27.87962472668044,raw_aftermath
2007-12-10,20.739999771118164,26.280000686645508,21.080672643751342,none
2007-12-11,23.59000015258789,24.110000610351562,2.1567832625454697,none
2007-12-12,22.469999313354492,23.969999313354492,6.257822457109119,none
2007-12-13,22.559999465942383,23.790000915527344,5.170245490752201,none
2007-12-14,23.270000457763672,23.790000915527344,2.1857941897945654,none
2007-12-17,24.520000457763672,24.520000457763672,0.0,none
2007-12-18,22.639999389648438,24.520000457763672,7.667214653415622,none
2007-12-19,21.68000030517578,24.520000457763672,11.582382135268976,none
2007-12-20,20.579999923706055,24.520000457763672,16.068517375619017,none
2007-12-21,18.469999313354492,24.520000457763672,24.673739932552042,none
2007-12-24,18.600000381469727,24.520000457763672,24.143556141001287,none
2007-12-26,18.65999984741211,24.520000457763672,23.89886011807203,none
2007-12-27,20.260000228881836,24.520000457763672,17.373573202903458,none
2007-12-28,20.739999771118164,24.520000457763672,15.415989461976787,none
2007-12-31,22.5,24.520000457763672,8.238174633165995,none
2008-01-02,23.170000076293945,23.170000076293945,0.0,none
2008-01-03,22.489999771118164,23.170000076293945,2.9348308283844715,none
2008-01-04,23.940000534057617,23.940000534057617,0.0,none
2008-01-07,23.790000915527344,23.940000534057617,0.6265648086217879,none
2008-01-08,25.43000030517578,25.43000030517578,0.0,none
2008-01-09,24.1200008392334,25.43000030517578,5.151393827060858,none
2008-01-10,23.450000762939453,25.43000030517578,7.786077540208824,none
2008-01-11,23.68000030517578,25.43000030517578,6.88163578056985,none
2008-01-14,22.899999618530273,25.43000030517578,9.948881857192015,none
2008-01-15,23.34000015258789,25.43000030517578,8.218639903683023,none
2008-01-16,24.3799991607666,25.43000030517578,4.128985968574572,none
2008-01-17,28.459999084472656,28.459999084472656,0.0,none
2008-01-18,27.18000030517578,28.459999084472656,4.497536263081692,none
2008-01-22,31.010000228881836,31.010000228881836,0.0,none
2008-01-23,29.020000457763672,31.010000228881836,6.417283961400089,none
2008-01-24,27.780000686645508,31.010000228881836,10.415993287313807,raw_aftermath
2008-01-25,29.079999923706055,31.010000228881836,6.223799712772116,none
2008-01-28,27.780000686645508,31.010000228881836,10.415993287313807,raw_aftermath
2008-01-29,27.31999969482422,31.010000228881836,11.899388928803855,raw_aftermath
2008-01-30,27.6200008392334,31.010000228881836,10.931955384157298,raw_aftermath
2008-01-31,26.200000762939453,31.010000228881836,15.511123606708278,raw_aftermath
2008-02-01,24.020000457763672,31.010000228881836,22.54111486464252,raw_aftermath
2008-02-04,25.989999771118164,31.010000228881836,16.188327703036208,raw_aftermath
2008-02-05,28.239999771118164,29.079999923706055,2.8885837510031154,none
2008-02-06,28.969999313354492,29.079999923706055,0.3782689499317704,none
2008-02-07,27.65999984741211,29.079999923706055,4.883081430603308,none
2008-02-08,28.010000228881836,28.969999313354492,3.313769786767373,none
2008-02-11,27.600000381469727,28.969999313354492,4.729026456183682,none
2008-02-12,26.329999923706055,28.969999313354492,9.112873497485586,none
2008-02-13,24.8799991607666,28.969999313354492,14.118054019775194,raw_aftermath
2008-02-14,25.540000915527344,28.969999313354492,11.839829061528484,raw_aftermath
2008-02-15,25.020000457763672,28.969999313354492,13.63479098796514,raw_aftermath
2008-02-19,25.59000015258789,28.969999313354492,11.667239354087599,raw_aftermath
2008-02-20,24.399999618530273,28.969999313354492,15.774938913158888,raw_aftermath
2008-02-21,25.1200008392334,28.010000228881836,10.317741399617997,raw_aftermath
2008-02-22,24.059999465942383,28.010000228881836,14.10210899915133,raw_aftermath
2008-02-25,23.030000686645508,27.600000381469727,16.55796967992963,none
2008-02-26,21.899999618530273,26.329999923706055,16.82491575393913,none
2008-02-27,22.690000534057617,25.59000015258789,11.332550219766214,none
2008-02-28,23.530000686645508,25.59000015258789,8.050017403903986,none
2008-02-29,26.540000915527344,26.540000915527344,0.0,none
2008-03-03,26.280000686645508,26.540000915527344,0.9796541820378035,none
2008-03-04,25.520000457763672,26.540000915527344,3.8432570556804935,none
2008-03-05,24.600000381469727,26.540000915527344,7.309722935701224,none
2008-03-06,27.549999237060547,27.549999237060547,0.0,none
2008-03-07,27.489999771118164,27.549999237060547,0.2177839114480662,none
2008-03-10,29.3799991607666,29.3799991607666,0.0,none
2008-03-11,26.360000610351562,29.3799991607666,10.2790967892466,raw_aftermath
2008-03-12,27.219999313354492,29.3799991607666,7.351939785949768,none
2008-03-13,27.290000915527344,29.3799991607666,7.113677007963282,none
2008-03-14,31.15999984741211,31.15999984741211,0.0,none
2008-03-17,32.2400016784668,32.2400016784668,0.0,none
2008-03-18,25.790000915527344,32.2400016784668,20.006204798827387,raw_aftermath
2008-03-19,29.84000015258789,32.2400016784668,7.444173079810589,none
2008-03-20,26.6200008392334,32.2400016784668,17.431763482155816,raw_aftermath
2008-03-24,25.729999542236328,32.2400016784668,20.192313267088068,raw_aftermath
2008-03-25,25.719999313354492,32.2400016784668,20.223331345131523,raw_aftermath
2008-03-26,26.079999923706055,32.2400016784668,19.106704199941237,raw_aftermath
2008-03-27,25.8799991607666,32.2400016784668,19.727053928623285,raw_aftermath
2008-03-28,25.709999084472656,32.2400016784668,20.254349423174965,raw_aftermath
2008-03-31,25.610000610351562,32.2400016784668,20.564518371422523,raw_aftermath
2008-04-01,22.68000030517578,29.84000015258789,23.994637435654155,raw_aftermath
2008-04-02,23.43000030517578,29.84000015258789,21.481232622769262,raw_aftermath
2008-04-03,23.209999084472656,26.6200008392334,12.809923543409408,none
2008-04-04,22.450000762939453,26.079999923706055,13.918708479239772,none
2008-04-07,22.420000076293945,26.079999923706055,14.033741787266118,none
2008-04-08,22.360000610351562,26.079999923706055,14.263801089865446,none
2008-04-09,22.809999465942383,25.8799991607666,11.86244124566378,none
2008-04-10,21.979999542236328,25.709999084472656,14.507972287284254,none
2008-04-11,23.459999084472656,25.610000610351562,8.395163899409964,none
2008-04-14,23.81999969482422,23.81999969482422,0.0,none
2008-04-15,22.780000686645508,23.81999969482422,4.366074817392585,none
2008-04-16,20.530000686645508,23.81999969482422,13.811918767125697,none
2008-04-17,20.3700008392334,23.81999969482422,14.483622585186096,none
2008-04-18,20.1299991607666,23.81999969482422,15.491186319617823,none
2008-04-21,20.5,23.81999969482422,13.93786623576495,none
2008-04-22,20.8700008392334,23.81999969482422,12.384546151912069,none
2008-04-23,20.260000228881836,23.81999969482422,14.945421962855542,none
2008-04-24,20.059999465942383,23.81999969482422,15.785055739101605,none
2008-04-25,19.59000015258789,23.81999969482422,17.75818470373639,none
2008-04-28,19.639999389648438,22.780000686645508,13.7840263492084,none
2008-04-29,20.239999771118164,20.8700008392334,3.018692107241794,none
2008-04-30,20.790000915527344,20.8700008392334,0.3833249664066285,none
2008-05-01,18.8799991607666,20.8700008392334,9.535225675342584,none
2008-05-02,18.18000030517578,20.8700008392334,12.88931684660357,none
2008-05-05,18.899999618530273,20.8700008392334,9.439392148943904,none
2008-05-06,18.209999084472656,20.790000915527344,12.40982067070412,none
2008-05-07,19.729999542236328,20.790000915527344,5.0986114796144015,none
2008-05-08,19.399999618530273,20.790000915527344,6.685912630041901,none
2008-05-09,19.40999984741211,20.790000915527344,6.637811483137346,none
2008-05-12,17.790000915527344,20.790000915527344,14.430013794561225,none
2008-05-13,17.979999542236328,20.790000915527344,13.516119526441772,none
2008-05-14,17.65999984741211,19.729999542236328,10.491635797522125,none
2008-05-15,16.299999237060547,19.729999542236328,17.384695310474406,none
2008-05-16,16.469999313354492,19.729999542236328,16.523062871355375,none
2008-05-19,17.010000228881836,19.729999542236328,13.786109358653286,none
2008-05-20,17.579999923706055,19.729999542236328,10.897109317857478,none
2008-05-21,18.59000015258789,19.40999984741211,4.224624942145727,none
2008-05-22,18.049999237060547,19.40999984741211,7.006700778170738,none
2008-05-23,19.549999237060547,19.549999237060547,0.0,none
2008-05-27,19.639999389648438,19.639999389648438,0.0,none
2008-05-28,19.06999969482422,19.639999389648438,2.9022388622101825,none
2008-05-29,18.139999389648438,19.639999389648438,7.6374747791010495,none
2008-05-30,17.829999923706055,19.639999389648438,9.215883514214218,none
2008-06-02,19.829999923706055,19.829999923706055,0.0,none
2008-06-03,20.239999771118164,20.239999771118164,0.0,none
2008-06-04,20.799999237060547,20.799999237060547,0.0,none
2008-06-05,18.6299991607666,20.799999237060547,10.432693057159026,none
2008-06-06,23.559999465942383,23.559999465942383,0.0,none
2008-06-09,23.1200008392334,23.559999465942383,1.867566369621665,none
2008-06-10,23.18000030517578,23.559999465942383,1.6128997002564316,none
2008-06-11,24.1200008392334,24.1200008392334,0.0,none
2008-06-12,23.329999923706055,24.1200008392334,3.2752938973465318,none
2008-06-13,21.219999313354492,24.1200008392334,12.02322315495855,none
2008-06-16,20.950000762939453,24.1200008392334,13.142620091196877,none
2008-06-17,21.1299991607666,24.1200008392334,12.396358102953641,none
2008-06-18,22.239999771118164,24.1200008392334,7.794365682845417,none
2008-06-19,21.579999923706055,24.1200008392334,10.530683362978156,none
2008-06-20,22.8700008392334,24.1200008392334,5.182421046879737,none
2008-06-23,22.639999389648438,24.1200008392334,6.135992529393297,none
2008-06-24,22.420000076293945,24.1200008392334,7.0480957868552245,none
2008-06-25,21.139999389648438,23.329999923706055,9.387057613456385,none
2008-06-26,23.93000030517578,23.93000030517578,0.0,none
2008-06-27,23.440000534057617,23.93000030517578,2.047637964351312,none
2008-06-30,23.950000762939453,23.950000762939453,0.0,none
2008-07-01,23.649999618530273,23.950000762939453,1.2526143417640578,none
2008-07-02,25.920000076293945,25.920000076293945,0.0,none
2008-07-03,24.780000686645508,25.920000076293945,4.398145780451079,none
2008-07-07,25.780000686645508,25.920000076293945,0.5401211004489093,none
2008-07-08,23.149999618530273,25.920000076293945,10.686730129669542,none
2008-07-09,25.229999542236328,25.920000076293945,2.6620390896089585,none
2008-07-10,25.59000015258789,25.920000076293945,1.2731478500567883,none
2008-07-11,27.489999771118164,27.489999771118164,0.0,none
2008-07-14,28.479999542236328,28.479999542236328,0.0,none
2008-07-15,28.540000915527344,28.540000915527344,0.0,none
2008-07-16,25.100000381469727,28.540000915527344,12.053260069049498,raw_aftermath
2008-07-17,25.010000228881836,28.540000915527344,12.368607475148996,raw_aftermath
2008-07-18,24.049999237060547,28.540000915527344,15.732310912519932,raw_aftermath
2008-07-21,23.049999237060547,28.540000915527344,19.236165039784325,raw_aftermath
2008-07-22,21.18000030517578,28.540000915527344,25.78836851524876,raw_aftermath
2008-07-23,21.309999465942383,28.540000915527344,25.332870419255805,raw_aftermath
2008-07-24,23.440000534057617,28.540000915527344,17.869657385662673,raw_aftermath
2008-07-25,22.90999984741211,28.540000915527344,19.7267024790185,raw_aftermath
2008-07-28,24.229999542236328,28.540000915527344,15.101616100320925,raw_aftermath
2008-07-29,22.030000686645508,25.100000381469727,12.231074295483557,none
2008-07-30,21.209999084472656,25.010000228881836,15.193926867785045,none
2008-07-31,22.940000534057617,24.229999542236328,5.323974546223409,none
2008-08-01,22.56999969482422,24.229999542236328,6.8510106428953605,none
2008-08-04,23.489999771118164,24.229999542236328,3.0540643214963303,none
2008-08-05,21.139999389648438,24.229999542236328,12.752786673402872,none
2008-08-06,20.229999542236328,24.229999542236328,16.50846089793535,none
2008-08-07,21.149999618530273,24.229999542236328,12.71151457653632,none
2008-08-08,20.65999984741211,24.229999542236328,14.733800091911696,none
2008-08-11,20.1200008392334,23.489999771118164,14.346526031167972,none
2008-08-12,21.170000076293945,23.489999771118164,9.876542006938394,none
2008-08-13,21.549999237060547,23.489999771118164,8.258835900215377,none
2008-08-14,20.34000015258789,23.489999771118164,13.40996019252123,none
2008-08-15,19.579999923706055,23.489999771118164,16.64538052579976,none
2008-08-18,20.979999542236328,21.549999237060547,2.645010278441051,none
2008-08-19,21.280000686645508,21.549999237060547,1.2528935497626792,none
2008-08-20,20.420000076293945,21.549999237060547,5.243615780845545,none
2008-08-21,19.81999969482422,21.549999237060547,8.027840387396235,none
2008-08-22,18.809999465942383,21.549999237060547,12.71461655741527,none
2008-08-25,20.969999313354492,21.549999237060547,2.691415054477597,none
2008-08-26,20.489999771118164,21.549999237060547,4.918791199395733,none
2008-08-27,19.760000228881836,21.280000686645508,7.142859063522322,none
2008-08-28,19.43000030517578,21.280000686645508,8.693610534659024,none
2008-08-29,20.649999618530273,21.280000686645508,2.960531239599995,none
2008-09-02,21.989999771118164,21.989999771118164,0.0,none
