date,year,vix_pre5,vix_day,vix_post1,vix_post5,vix_chg_pre_to_day_pct,vix_crush_day_to_post1_pct,vix_crush_day_to_post5_pct,abs_move_day_pct,abs_move_post1_pct
2008-06-25,2008,22.239999771118164,21.139999389648438,23.93000030517578,25.920000076293945,-4.946044931611171,13.197734134720541,22.611167571679868,0.5843407020038827,2.9365225496321257
2008-08-05,2008,22.030000686645508,21.139999389648438,20.229999542236328,21.170000076293945,-4.039951290317411,-4.3046351640752984,0.14191432124732728,2.8718741112345736,0.3354349438903892
2008-09-16,2008,25.469999313354492,30.299999237060547,36.220001220703125,35.720001220703125,18.963486666344664,19.53796083401118,17.88779577595918,1.7523287725070613,4.714070706031325
2008-10-29,2008,69.6500015258789,69.95999908447266,62.900001525878906,54.560001373291016,0.4450790406351546,-10.091477488542,-22.01257563280845,1.1079077098555157,2.5803953710955563
2008-12-16,2008,58.90999984741211,52.369998931884766,49.84000015258789,45.02000045776367,-11.10168211248882,-4.831007887908356,-14.034750093619241,5.136026454446818,0.9592862125632595
2009-01-28,2009,46.41999816894531,39.65999984741211,42.630001068115234,43.849998474121094,-14.562685454941704,7.488656661951354,10.564797384845148,3.3557607389604893,3.3120172199171183
2009-03-18,2009,43.61000061035156,40.060001373291016,43.68000030517578,42.25,-8.14033292221027,9.03644235593639,5.4667961848076985,2.085794038271138,1.2979162680767709
2009-04-29,2009,38.099998474121094,36.08000183105469,36.5,32.45000076293945,-5.301828671826492,1.1640746885545061,-10.060978059571024,2.1610040324914648,0.09500676204463598
2009-06-24,2009,31.540000915527344,29.049999237060547,26.360000610351562,26.219999313354492,-7.894741934648941,-9.259892245632894,-9.741824433839163,0.6524440861084724,2.1444277390130884
2009-08-12,2009,24.899999618530273,25.450000762939453,24.709999084472656,26.260000228881836,2.208839971225851,-2.907668590503132,3.1827090045589035,1.1525139291026054,0.68800100684554
2009-09-23,2009,23.690000534057617,23.489999771118164,24.950000762939453,25.610000610351562,-0.844241276617641,6.215415095986576,9.025120731759294,1.0068528001755062,0.951102950102567
2009-11-04,2009,27.90999984741211,27.719999313354492,25.43000030517578,23.040000915527344,-0.6807615015993473,-8.261179887820102,-16.883111521480064,0.10426203926459099,1.923555172748448
2009-12-16,2009,22.65999984741211,20.540000915527344,22.510000228881836,19.709999084472656,-9.355688200178347,9.591038099055083,-4.040904547512669,0.11282300681465518,1.1810614167124256
2010-01-27,2010,18.68000030517578,23.139999389648438,23.729999542236328,21.600000381469727,23.875797706688996,2.549698220181562,-6.655138499561164,0.48801522109449547,1.1817740959567224
2010-03-16,2010,17.920000076293945,17.690000534057617,16.90999984741211,16.350000381469727,-1.283479582907987,-4.409274522879825,-7.574901707934146,0.7779116301385613,0.5821675803744153
2010-04-28,2010,16.31999969482422,21.079999923706055,18.440000534057617,24.90999984741211,29.16666861453092,-12.52371631500605,18.168880159240096,0.6462752419523099,1.2943228020842135
2010-06-23,2010,25.920000076293945,26.90999984741211,29.739999771118164,34.540000915527344,3.819443550170365,10.516536379609875,28.35377596202031,0.29854738442266493,1.680350261882635
2010-08-10,2010,22.6299991607666,22.3700008392334,25.389999389648438,24.329999923706055,-1.148909991936542,13.500216527119857,8.761730044440274,0.5967405488298549,2.8178764954173263
2010-09-21,2010,21.559999465942383,22.350000381469727,22.510000228881836,22.600000381469727,3.6641972870884443,0.7158829739652539,1.118568213570481,0.2564020390809607,0.4825492514895946
2010-11-03,2010,20.709999084472656,19.559999465942383,18.520000457763672,18.469999313354492,-5.552871411725391,-5.316968489644102,-5.572598069267764,0.3678053944041082,1.928286287479275
2010-12-14,2010,17.989999771118164,17.610000610351562,17.940000534057617,16.489999771118164,-2.112279964431496,1.8739347658629502,-6.360027259596102,0.091095635360805,0.5122452280258649
2011-01-26,2011,17.309999465942383,16.639999389648438,16.149999618530273,17.299999237060547,-3.870595591941972,-2.9447102709810657,3.9663453823363115,0.42209071896761596,0.22443057531671418
2011-03-15,2011,19.81999969482422,24.31999969482422,29.399999618530273,20.209999084472656,22.704339401050166,20.88815784314002,-16.899673774363787,1.120034817237281,1.9494949042855536
2011-04-27,2011,15.829999923706055,15.350000381469727,14.619999885559082,17.079999923706055,-3.0322144317733724,-4.755703438235015,11.270355043930525,0.6249847099511818,0.35554240499382495
