mean,median,std,p05,p25,p75,p95,worst,best,metric
1.87222741380978,1.868209143432253,0.12535435238123796,1.6773016437635948,1.7790250769030007,1.9485979614582711,2.0829962756933003,1.5422711281972923,2.3736128983755655,delta_roe_pp
1.2931741888658543,1.067528886314434,1.2238302480972023,-0.2781752387871827,0.5038989216319756,1.864019357969462,3.6469950449245987,-1.5487387408884485,7.657232414441328,delta_maxdd_pp
0.8678088365131539,0.8707216918400758,0.78969601639369,-0.5156602708352778,0.4271894787531981,1.336414757171657,2.1793168586890603,-1.4200040536405205,4.296132231388645,delta_w20d_pp
2.0213599697140943,1.8556005806081568,1.2424923146986184,0.38702073538030274,1.236189302237394,2.6289284067036895,4.243524049020646,-1.8019935858218847,7.475312013752585,delta_w63d_pp
0.9691790405565672,0.9691471892893913,0.10146785406064518,0.8100075245479414,0.8970828322121892,1.0359724148059897,1.136667019738291,0.7299357550928756,1.3322063784193614,delta_sharpe
