,sample,type,vix,ivp_252,vix_5d_change,ddath,ddath_change_5d,above_ma50,ma50_slope_5d,year,bk_vix,bk_ivp,bk_vix5d,bk_ddath,is_first_in_cluster,h1_cash,h2_bps_nnb_counterfactual,h3_short_dte_bps,h4_small_ic,h5_bcs,credit_est,max_loss,sigma_14d,fwd_ret,spx_fwd_5d,spx_fwd_10d,spx_fwd_20d,vix_fwd_5d,vix_fwd_10d,vix_fwd_20d,stress_in_next_5d,stress_in_next_10d,stress_in_next_20d,second_leg_in_next_20d,second_leg_in_next_60d
2007-09-20,primary,D_trend_deteriorated,20.450000762939453,85.2589641434263,-4.309999465942383,-0.022104435718748427,0.022407119924802932,1,-1.762197265624991,2007,3_19-22,3_85+,1_falling,2_-2_to_-4,True,3.1621845949535192,4937.869151949647,1126.2948207171314,655.7768924302787,891.0358565737051,1176.2948207171314,1323.7051792828686,73.20544196214432,0.02878681198559674,0.0083160525977366,0.015861705889917754,0.014044415509259167,-3.450000762939453,-2.010000228881836,-1.9500007629394531,0.0,0.0,0.0,0.0,1.0
2007-09-21,primary,D_trend_deteriorated,19.0,83.66533864541833,-5.920000076293945,-0.01759726274757556,0.02672109690052482,1,-1.378195800781441,2007,3_19-22,2_70-85,1_falling,1_0_to_-2,False,3.1812195661797253,0.0,1118.3266932270917,650.996015936255,884.6613545816734,1168.3266932270917,1331.6733067729083,68.32831752170708,0.018784226891487732,0.0006554153694904308,0.02086840296268222,-0.01646403088132886,-1.0,-2.0900001525878906,3.9599990844726562,0.0,0.0,1.0,0.0,1.0
2007-09-24,primary,D_trend_deteriorated,19.3700008392334,83.66533864541833,-7.10999870300293,-0.022761207784651072,0.026450638226665157,1,-0.9977978515623818,2007,3_19-22,2_70-85,1_falling,2_-2_to_-4,False,3.1812195661797253,0.0,1118.3266932270917,650.996015936255,884.6613545816734,1168.3266932270917,1331.6733067729083,69.29276637699584,0.029036830613152986,0.01931177414357821,0.022961907608344267,-0.007511233592777611,-1.5300006866455078,-1.9100017547607422,2.269998550415039,0.0,0.0,1.0,0.0,1.0
2007-09-25,primary,D_trend_deteriorated,18.600000381469727,82.07171314741036,-1.75,-0.02309603892404133,-0.001654820377634425,1,-1.4026000976562045,2007,2_17-19,2_70-85,1_falling,2_-2_to_-4,False,3.2002545374059315,0.0,1110.358565737052,646.2151394422312,878.2868525896416,1160.358565737052,1339.641434262948,66.51542737965956,0.020761793562530828,0.01939088504740205,0.03159751432619107,0.001568672065230814,-0.1100006103515625,-2.479999542236328,1.8099994659423828,0.0,0.0,1.0,0.0,1.0
2007-09-26,primary,D_trend_deteriorated,17.6299991607666,80.0796812749004,-2.4000015258789062,-0.017809715463484532,-0.002324404057556073,1,-2.2597998046876455,2007,2_17-19,2_70-85,1_falling,1_0_to_-2,False,3.2240482514386897,0.0,1100.398406374502,640.2390438247012,870.3187250996016,1150.398406374502,1349.601593625498,63.387772092556396,0.008594344491275496,0.009289193446253119,0.024288343990804817,-0.00625404071512381,1.1700000762939453,-0.9599990844726562,3.1700000762939453,0.0,0.0,1.0,0.0,1.0
2007-09-27,primary,D_trend_deteriorated,17.0,78.48605577689243,-3.450000762939453,-0.013972204771092178,0.00813223094765625,1,-2.555400390624982,2007,2_17-19,2_70-85,1_falling,1_0_to_-2,False,3.2430832226648953,0.0,1092.4302788844623,635.4581673306774,863.9442231075699,1142.4302788844623,1357.5697211155377,61.361453874813755,0.006438627460280122,0.007483420771434712,0.015038742326165755,-0.011088025450645356,1.4400005340576172,1.8799991607666016,4.170000076293945,0.0,0.0,1.0,0.0,1.0
2007-09-28,primary,D_trend_deteriorated,18.0,80.0796812749004,-1.0,-0.016953380894550896,0.0006438818530246637,1,-2.6430004882811318,2007,2_17-19,2_70-85,1_falling,1_0_to_-2,False,3.2240482514386897,0.0,1100.398406374502,640.2390438247012,870.3187250996016,1150.398406374502,1349.601593625498,64.77451669059369,0.00873093568343708,0.020199748367651926,0.022957294139921425,0.005587050464630705,-1.0900001525878906,-0.2700004577636719,1.5599994659423828,0.0,0.0,1.0,0.0,1.0
2007-10-01,primary,D_trend_deteriorated,17.84000015258789,79.6812749003984,-1.5300006866455078,-0.0038889929450449667,0.018872214839606105,1,-1.6887988281250728,2007,2_17-19,2_70-85,1_falling,1_0_to_-2,False,3.228806994245241,0.0,1098.406374501992,639.0438247011953,868.7250996015937,1148.406374501992,1351.593625498008,65.05192536508243,-0.029999245661289975,0.0035809784183380433,0.0010794302880563489,-0.0039171957032362315,-0.3800010681152344,1.4099998474121094,2.030000686645508,0.0,0.0,1.0,0.0,1.0
2007-10-02,primary,D_trend_deteriorated,18.489999771118164,81.27490039840637,-0.1100006103515625,-0.00415300651246564,0.01894303241157569,1,-0.9413964843749909,2007,2_17-19,2_70-85,2_flat,1_0_to_-2,False,3.2097720230190347,0.0,1106.3745019920318,643.8247011952191,875.0996015936255,1156.3745019920318,1343.6254980079682,67.40421955389516,-0.026056683693511107,0.011974434397872269,-0.005237177321250286,-0.010092902182345376,-2.3699989318847656,1.5300006866455078,2.5799999237060547,0.0,0.0,1.0,0.0,1.0
2007-10-03,primary,C_high_vol_controlled,18.799999237060547,82.47011952191235,1.1700000762939453,-0.008685959909394358,0.009123755554090174,1,0.10860107421876819,2007,2_17-19,2_70-85,3_rising,1_0_to_-2,False,3.19549579459938,0.0,1112.3505976095619,647.4103585657372,879.8804780876495,1162.3505976095619,1337.6494023904381,68.22234621631571,-0.012990471777557855,0.014861102885028066,0.0010717297791580371,0.006358861307129704,-2.1299991607666016,-0.2599983215332031,-0.26999855041503906,0.0,0.0,1.0,0.0,1.0
2007-10-04,primary,C_high_vol_controlled,18.440000534057617,80.47808764940238,1.4400005340576172,-0.006593343887064118,0.00737886088402806,1,0.8994018554687955,2007,2_17-19,2_70-85,3_rising,1_0_to_-2,False,3.219289508632138,0.0,1102.3904382470118,641.4342629482071,871.9123505976095,1152.3904382470118,1347.6095617529882,67.05722188557353,-0.01747424330116165,0.007499201871675298,-0.0017889151349261834,-0.022296560353732064,0.4399986267089844,0.05999946594238281,4.769998550415039,0.0,0.0,1.0,0.0,1.0
2007-10-05,primary,C_high_vol_controlled,16.90999984741211,75.69721115537848,-1.0900001525878906,0.0,0.016953380894550896,1,2.9245996093750364,2007,1_15-17,2_70-85,1_falling,1_0_to_-2,False,3.2763944223107564,0.0,1078.4860557768925,627.0916334661355,852.788844621514,1128.4860557768925,1371.5139442231075,62.08125558291376,-0.027728697766426502,0.0027029469245425375,-0.03656929114043295,-0.030778280842995942,0.8199996948242188,6.049999237060547,6.100000381469727,0.0,1.0,1.0,0.0,1.0
2007-10-08,primary,C_high_vol_controlled,17.459999084472656,77.29083665338645,-0.3800010681152344,-0.003216513893620543,0.0006724790514244239,1,4.538398437500064,2007,2_17-19,2_70-85,2_flat,1_0_to_-2,False,3.2573594510845507,0.0,1086.4541832669322,631.8725099601594,859.1633466135459,1136.4541832669322,1363.5458167330678,63.8942738978246,-0.011142696187946388,-0.002492622104320885,-0.02978912604122974,-0.03246848055250773,1.7900009155273438,4.180000305175781,6.850000381469727,0.0,1.0,1.0,0.0,1.0
2007-10-09,primary,C_high_vol_controlled,16.1200008392334,72.11155378486056,-2.3699989318847656,0.0,0.00415300651246564,1,6.261997070312418,2007,1_15-17,2_70-85,1_falling,1_0_to_-2,False,3.3192231075697207,0.0,1060.5577689243028,616.3346613545817,838.4462151394423,1110.5577689243028,1389.4422310756972,59.468198152344485,-0.015442637171066642,-0.017007951124144216,-0.029109068065731325,-0.02867457060521339,3.8999996185302734,4.289999008178711,5.269998550415039,0.0,1.0,1.0,0.0,1.0
2007-10-10,primary,C_high_vol_controlled,16.670000076293945,73.70517928286853,-2.1299991607666016,-0.00171233023616435,0.0069736296732300085,1,7.834997558593841,2007,1_15-17,2_70-85,1_falling,1_0_to_-2,False,3.3001881363435146,0.0,1068.5258964143427,621.1155378486056,844.8207171314742,1118.5258964143427,1381.4741035856573,61.39189352024375,-0.020128355591834013,-0.013587448633778476,-0.029818151192593234,-0.055585052650230615,1.8700008392333984,4.129999160766602,9.819999694824219,0.0,1.0,1.0,0.0,1.0
2007-10-11,primary,C_high_vol_controlled,18.8799991607666,82.47011952191235,0.4399986267089844,-0.006861955765803174,-0.0002686118787390557,1,9.111997070312327,2007,2_17-19,2_70-85,2_flat,1_0_to_-2,False,3.19549579459938,0.0,1112.3505976095619,647.4103585657372,879.8804780876495,1162.3505976095619,1337.6494023904381,69.17215551601711,-0.0032359732543347786,-0.009218981999535525,-0.0257396754304533,-0.051234881979172364,-0.37999916076660156,2.2900009155273438,7.280000686645508,0.0,1.0,1.0,0.0,1.0
2007-10-12,primary,C_high_vol_controlled,17.729999542236328,77.68924302788844,0.8199996948242188,-0.002140354300663061,-0.002140354300663061,1,9.40540039062489,2007,2_17-19,2_70-85,3_rising,1_0_to_-2,False,3.252600708277999,0.0,1088.446215139442,633.0677290836653,860.7569721115538,1138.446215139442,1361.553784860558,65.2676391730667,-0.03416577394904874,-0.03916637343635032,-0.0169804191971622,-0.06921506868780125,5.229999542236328,1.8299999237060547,10.770000457763672,1.0,1.0,1.0,0.0,1.0
2007-10-18,primary,C_high_vol_controlled,18.5,79.2828685258964,-0.37999916076660156,-0.01601767751865213,-0.009155721752848955,1,7.6645996093750455,2007,2_17-19,2_70-85,2_flat,1_0_to_-2,True,3.233565737051793,-4890.833219921183,1096.414342629482,637.8486055776892,867.1314741035857,1146.414342629482,1353.585657370518,67.15506046390456,-0.041854944403426186,-0.016674414558586204,-0.020544397402256664,-0.05774371083202845,2.6700000762939453,4.709999084472656,9.559999465942383,1.0,1.0,1.0,1.0,1.0
2007-10-26,primary,C_high_vol_controlled,19.559999465942383,81.27490039840637,-3.3999996185302734,-0.019084429384569557,0.02213846843661793,1,8.808198242187473,2007,3_19-22,2_70-85,1_falling,1_0_to_-2,True,3.2097720230190347,-8010.326483853811,-228.4690628687074,198.87684624163936,875.0996015936255,1156.3745019920318,1343.6254980079682,70.78156923420501,-0.05479782403040978,-0.01669402610190307,-0.05313693695498789,-0.08341153154476888,3.450000762939453,8.940000534057617,9.350000381469727,1.0,1.0,1.0,1.0,1.0
2007-10-29,primary,C_high_vol_controlled,19.8700008392334,81.67330677290838,-1.769998550415039,-0.015442637171066642,0.02213846843661793,1,9.655200195312545,2007,3_19-22,2_70-85,1_falling,1_0_to_-2,False,3.205013280212483,-1659.480579877637,101.39948726081957,309.3642381174844,876.6932270916336,1158.366533864542,1341.633466135458,72.17031976833782,-0.053368629882757146,-0.025185230837088457,-0.06606181004820455,-0.07316772536246874,4.439998626708984,11.219999313354492,6.409999847412109,1.0,1.0,1.0,1.0,1.0
2007-10-30,primary,C_high_vol_controlled,21.06999969482422,85.2589641434263,0.6599998474121094,-0.02180621943611416,0.007302848629617165,1,10.031201171874955,2007,3_19-22,3_85+,3_rising,2_-2_to_-4,False,3.1621845949535192,-4908.040696969456,-1045.282282257748,-68.08214189468094,891.0358565737051,1176.2948207171314,1323.7051792828686,76.0342289702513,-0.06384632385795186,-0.0070214627260662965,-0.03263835225252265,-0.04049587804801036,0.31999969482421875,3.030000686645508,3.0400009155273438,1.0,1.0,1.0,1.0,1.0
2007-10-31,primary,C_high_vol_controlled,18.530000686645508,76.09561752988047,-2.269998550415039,-0.010075723914807266,0.021403698992076725,1,10.289602050781241,2007,2_17-19,2_70-85,1_falling,1_0_to_-2,False,3.271635679504205,-1411.3635270511977,-1419.5219123505976,-205.0464807436919,854.3824701195219,1130.4780876494024,1369.5219123505976,67.67014855044718,-0.07078964060803994,-0.04760614538278096,-0.05085908465308031,-0.05141413593091548,7.959999084472656,7.409999847412109,5.439998626708984,1.0,1.0,1.0,1.0,1.0
2007-12-10,primary,D_trend_deteriorated,20.739999771118164,73.30677290836654,-2.8700008392333984,-0.03142833767323838,0.02781836649076974,1,-2.8545996093748727,2007,3_19-22,2_70-85,1_falling,2_-2_to_-4,True,3.3049468791500662,30106.41511785521,1066.5338645418326,619.9203187250996,843.2270916334661,1116.5338645418326,1383.4661354581674,74.10716947660306,-0.03139923006706635,-0.04621489902682585,-0.012869739484121734,-0.07047016993022803,3.780000686645508,-2.1399993896484375,3.3800010681152344,1.0,1.0,1.0,1.0,1.0
2013-06-11,primary,C_high_vol_controlled,17.06999969482422,75.69721115537848,0.7999992370605469,-0.02577945099076262,-0.00314529457481294,1,6.68220458984365,2013,2_17-19,2_70-85,3_rising,2_-2_to_-4,True,3.2763944223107564,-12174.616300115676,1078.4860557768925,627.0916334661355,852.788844621514,1128.4860557768925,1371.5139442231075,65.42632462694259,-0.0068690965124387215,0.015792128325427646,-0.02342984599726583,0.016290204445421397,-0.45999908447265625,1.3999996185302734,-2.859999656677246,0.0,1.0,1.0,0.0,0.0
2013-06-12,primary,C_high_vol_controlled,18.59000015258789,90.43824701195219,1.0900001525878906,-0.033933243960201476,0.0021687525719883416,1,6.383403320312482,2013,2_17-19,3_85+,3_rising,2_-2_to_-4,False,3.100320938468348,-7563.631524965274,1152.191235059761,671.3147410358566,911.7529880478089,1202.191235059761,1297.808764940239,70.65587123639006,0.0009673904847959935,0.010176639037608792,-0.005742570419880355,0.03875920871864169,-1.9500007629394531,-1.3800010681152344,-4.579999923706055,0.0,1.0,1.0,0.0,0.0
2013-06-13,primary,C_high_vol_controlled,16.40999984741211,66.53386454183267,-0.2199993133544922,-0.019650631549086084,0.00826758757412649,1,6.861003417968732,2013,1_15-17,1_55-70,2_flat,1_0_to_-2,False,3.3858455068614433,-4035.5516542861014,1032.6693227091632,599.6015936254979,816.1354581673306,1082.6693227091632,1417.3306772908368,63.29234335458924,-0.01280277650359074,-0.029437314757463584,-0.014153385799587137,0.026785032906601502,4.079999923706055,0.4500007629394531,-2.5699996948242188,1.0,1.0,1.0,0.0,0.0
2013-06-17,primary,C_high_vol_controlled,16.799999237060547,73.70517928286853,1.359999656677246,-0.01804500137818721,-0.0022586327578246745,1,6.82820068359365,2013,1_15-17,2_70-85,3_rising,1_0_to_-2,True,3.3001881363435146,5066.759881786397,1068.5258964143427,621.1155378486056,844.8207171314742,1118.5258964143427,1381.4741035856573,64.90267132298281,0.0008663131108208599,-0.040237011708334935,-0.014691574062323354,0.02270839626615473,3.3100013732910156,-0.42999839782714844,-2.3799991607666016,1.0,1.0,1.0,0.0,0.0
2013-06-18,primary,C_high_vol_controlled,16.610000610351562,70.1195219123506,-0.45999908447265625,-0.01039443506354032,0.0153850159272223,1,7.3238037109374545,2013,1_15-17,2_70-85,2_flat,1_0_to_-2,False,3.343016821602479,884.988074469502,1050.597609561753,610.3585657370518,830.4780876494024,1100.597609561753,1399.402390438247,64.66860642883293,0.00030868421744956187,-0.0386122054197765,-0.022841671379083106,0.01761702287411393,1.8599987030029297,-0.1700000762939453,-2.830000877380371,1.0,1.0,1.0,0.0,0.0
2013-06-19,primary,C_high_vol_controlled,16.639999389648438,71.31474103585657,-1.9500007629394531,-0.024101931297750623,0.009831312662450853,1,7.684804687499991,2013,1_15-17,2_70-85,1_falling,2_-2_to_-4,False,3.328740593182824,-3163.2376971760805,1056.5737051792828,613.9442231075697,835.2589641434263,1106.5737051792828,1393.4262948207172,63.88802893872759,0.014543252702766907,-0.015758837457036545,-0.008299938662467032,0.03710407409364147,0.5699996948242188,-0.4399986267089844,-2.8699989318847656,1.0,1.0,1.0,0.0,0.0
2013-09-09,primary,C_high_vol_controlled,15.630000114440918,66.13545816733067,-1.380000114440918,-0.02220316320230664,0.02265933732159031,1,6.095998535156241,2013,1_15-17,1_55-70,1_falling,2_-2_to_-4,True,3.3906042496679945,4675.867656998801,1030.6772908366534,598.406374501992,814.5418326693227,1080.6772908366534,1419.3227091633466,61.586235572794614,0.011987748790622366,0.015487145051117812,0.01802346434899249,0.0026380378670558535,-1.25,-1.3199996948242188,3.7799997329711914,0.0,0.0,0.0,0.0,0.0
2013-10-01,primary,C_high_vol_controlled,15.539999961853027,65.73705179282868,1.4600000381469727,-0.017687432881561715,-0.0014025012274097026,1,0.5116015624998909,2013,1_15-17,1_55-70,3_rising,1_0_to_-2,True,3.3953629924745456,16623.872112929737,1028.6852589641435,597.2111553784861,812.9482071713148,1078.6852589641435,1421.3147410358565,62.08468234255705,0.029297955268252185,-0.023333362140486757,0.0018053443030974226,0.04539820128134209,4.800000190734863,3.119999885559082,-2.130000114440918,1.0,1.0,1.0,0.0,0.0
2013-10-04,primary,D_trend_deteriorated,16.739999771118164,82.47011952191235,1.2799997329711914,-0.02029534235178765,-0.0007244192972849506,1,-0.3323974609375,2013,1_15-17,2_70-85,3_rising,2_-2_to_-4,False,3.19549579459938,11621.909890673809,1112.3505976095619,647.4103585657372,879.8804780876495,1162.3505976095619,1337.6494023904381,66.70131104665855,0.03642114539429908,0.007512541361653247,0.03194321206743567,0.04208223285917634,-1.0199995040893555,-3.6999998092651367,-3.4600000381469727,1.0,1.0,1.0,0.0,0.0
2013-10-14,primary,D_trend_deteriorated,16.06999969482422,70.1195219123506,-3.3400001525878906,-0.008913257863557345,0.019715806913959577,1,-1.116198730468568,2013,1_15-17,2_70-85,1_falling,1_0_to_-2,True,3.343016821602479,16317.224604567571,1050.597609561753,610.3585657370518,830.4780876494024,1100.597609561753,1399.402390438247,64.77557620409065,0.030114493292285882,0.020185493138318522,0.030389307459020465,0.036108154578614604,-2.9099998474121094,-2.7599992752075195,-3.5399999618530273,0.0,0.0,0.0,0.0,0.0
2013-10-15,primary,D_trend_deteriorated,18.65999984741211,95.2191235059761,-1.6800003051757812,-0.015914020484653513,0.024694067260633834,1,-0.7001977539061954,2013,2_17-19,3_85+,1_falling,1_0_to_-2,False,3.04321602478973,19019.55398574935,1176.0956175298804,685.6573705179284,930.8764940239043,1226.0956175298804,1273.9043824701196,74.6841478479535,0.04114695164259996,0.033338034815119544,0.04351429868700696,0.04100554774850784,-5.329999923706055,-5.25,-5.840000152587891,0.0,0.0,0.0,0.0,0.0
2013-12-11,primary,C_high_vol_controlled,15.420000076293945,74.10358565737052,0.7200002670288086,-0.014460549823692381,-0.006481531087372039,1,10.471796874999882,2013,1_15-17,2_70-85,3_rising,1_0_to_-2,True,3.295429393536963,35671.486212862736,1070.5179282868526,622.3107569721116,846.4143426294821,1120.5179282868526,1379.4820717131474,64.77529942059435,0.027920240252943485,0.015952045302085383,0.033553685746508854,0.03375005633582484,-1.619999885559082,-3.0900001525878906,-3.2799997329711914,0.0,0.0,0.0,0.0,0.0
2013-12-12,primary,C_high_vol_controlled,15.539999961853027,75.69721115537848,0.46000003814697266,-0.018176587316721893,-0.005892621572574086,1,10.259196777343732,2013,1_15-17,2_70-85,2_flat,1_0_to_-2,False,3.2763944223107564,41539.14064890386,1078.4860557768925,627.0916334661355,852.788844621514,1128.4860557768925,1371.5139442231075,65.03324690218881,0.03146718959008021,0.019205843754400265,0.037116319016650134,0.0246127576298929,-1.390000343322754,-3.0799999237060547,-2.260000228881836,0.0,0.0,0.0,0.0,0.0
2014-02-19,primary,C_high_vol_controlled,15.5,74.5019920318725,0.9899997711181641,-0.010620113196938119,0.004869128629516051,1,3.5505957031250546,2014,1_15-17,2_70-85,3_rising,1_0_to_-2,True,3.2906706507304118,1180.1453857942897,1072.5099601593624,623.5059760956175,848.00796812749,1122.5099601593624,1377.4900398406376,66.81127884823644,0.021260426456766846,0.008973361137218028,0.024639813311688297,0.01750923829460005,-1.1499996185302734,-1.609999656677246,-0.38000011444091797,0.0,0.0,0.0,0.0,0.0
2014-03-17,primary,C_high_vol_controlled,15.640000343322754,75.69721115537848,1.4400005340576172,-0.010228793107841305,-0.009765546798342073,1,1.5459985351562864,2014,1_15-17,2_70-85,3_rising,1_0_to_-2,True,3.2763944223107564,4147.9017878820705,1078.4860557768925,627.0916334661355,852.788844621514,1128.4860557768925,1371.5139442231075,68.52359955708063,0.0033677151292050844,-0.0007477901052271863,0.007268018100106133,-0.015181577320295125,-0.5500001907348633,-1.760000228881836,0.4700002670288086,0.0,0.0,0.0,0.0,0.0
2014-03-19,primary,C_high_vol_controlled,15.119999885559082,71.31474103585657,0.6499996185302734,-0.009195767487401918,-0.003956215781391936,1,1.9954003906250364,2014,1_15-17,2_70-85,3_rising,1_0_to_-2,False,3.328740593182824,-5645.404572619543,1056.5737051792828,613.9442231075697,835.2589641434263,1106.5737051792828,1393.4262948207172,66.31445968965045,-0.004734630556853747,-0.004412130919632995,0.01619222395382458,0.0008276353586607055,-0.18999958038330078,-2.0299997329711914,-0.9399995803833008,0.0,0.0,0.0,0.0,0.0
2014-03-21,primary,C_high_vol_controlled,15.0,70.1195219123506,-2.8199996948242188,-0.006134064924942062,0.013519421375654983,1,3.297800292968759,2014,1_15-17,2_70-85,1_falling,1_0_to_-2,False,3.343016821602479,-13721.218922015123,1050.597609561753,610.3585657370518,830.4780876494024,1100.597609561753,1399.402390438247,65.99144815154969,-0.017915727196411435,-0.004768244819735479,-0.0007661603925880334,0.0028770091191072655,-0.5900001525878906,-1.0399999618530273,-1.75,0.0,0.0,0.0,0.0,0.0
2014-03-24,primary,C_high_vol_controlled,15.09000015258789,70.5179282868526,-0.5500001907348633,-0.010968934222793991,-0.000740141114952686,1,3.1469995117186045,2014,1_15-17,2_70-85,1_falling,1_0_to_-2,False,3.3382580787959273,-34460.75888607798,1052.5896414342628,611.5537848605577,832.0717131474103,1102.5896414342628,1397.4103585657372,66.06444209225371,-0.02247717359216017,0.008021806833109046,-0.006675802575001222,0.011903538267372227,-1.2100000381469727,0.4799995422363281,-1.9000005722045898,0.0,0.0,0.0,0.0,0.0
2014-10-29,primary,C_high_vol_controlled,15.149999618530273,78.88446215139442,-2.720001220703125,-0.014447904271277512,0.027439177411554105,1,0.6815991210937682,2014,1_15-17,2_70-85,1_falling,1_0_to_-2,True,3.238324479858344,18715.639299014056,1094.4223107569721,636.6533864541833,865.5378486055778,1144.4223107569721,1355.5776892430279,70.78573746472503,0.03506028264544825,0.02081919812559918,0.028224764058776497,0.045669185828045356,-0.9799995422363281,-2.1299991607666016,-3.0799999237060547,0.0,0.0,0.0,0.0,0.0
2014-12-19,primary,C_high_vol_controlled,16.489999771118164,86.45418326693228,-4.590000152587891,-0.002274396650823296,0.032919403494952704,1,6.844399414062536,2014,1_15-17,3_85+,1_falling,1_0_to_-2,True,3.147908366533864,-13288.058544211402,1132.2709163346615,659.3625498007968,895.8167330677293,1182.2709163346615,1317.7290836653385,80.48057550425851,-0.020471781603516925,0.009620248209548876,-0.03285920855822788,-0.01860763965117951,-1.4299993515014648,4.630001068115234,2.3600006103515625,0.0,1.0,1.0,0.0,0.0
2014-12-22,primary,C_high_vol_controlled,15.25,77.29083665338645,-5.170000076293945,0.0,0.04131316703204768,1,9.858000488281277,2014,1_15-17,2_70-85,1_falling,1_0_to_-2,False,3.2573594510845507,-13288.058544211402,1086.4541832669322,631.8725099601594,859.1633466135459,1136.4541832669322,1363.5458167330678,74.71227929326629,-0.026706249926588876,0.0008708317182892777,-0.02532547541022112,-0.007404301302606386,0.6700000762939453,4.059999465942383,1.1499996185302734,0.0,1.0,1.0,0.0,0.0
2014-12-29,primary,C_high_vol_controlled,15.0600004196167,74.9003984063745,-1.4299993515014648,0.0,0.002274396650823296,1,20.762199707031186,2014,1_15-17,2_70-85,1_falling,1_0_to_-2,True,3.2859119079238597,-12469.18788038363,1074.5019920318725,624.7011952191235,849.601593625498,1124.5019920318725,1375.4980079681275,74.20846691617348,-0.03253658921110947,-0.04207468782753654,-0.032306996108245056,-0.04228991676374161,6.060000419616699,5.499999046325684,5.380000114440918,1.0,1.0,1.0,0.0,0.0
2014-12-30,primary,C_high_vol_controlled,15.920000076293945,82.07171314741036,0.6700000762939453,-0.0048886047197381766,-0.0048886047197381766,1,21.18580078125001,2014,1_15-17,2_70-85,3_rising,1_0_to_-2,False,3.2002545374059315,-11044.457816445725,1110.358565737052,646.2151394422312,878.2868525896416,1160.358565737052,1339.641434262948,78.06264106681454,-0.02318364711468479,-0.026173514401990117,-0.033205986916734154,-0.028408726840176035,3.3899993896484375,5.559999465942383,2.8400001525878906,1.0,1.0,1.0,0.0,0.0
2015-01-22,primary,C_high_vol_controlled,16.399999618530273,80.47808764940238,-5.079999923706055,-0.01311611910580146,0.024816141586306184,1,0.2660009765625091,2015,1_15-17,2_70-85,1_falling,1_0_to_-2,True,3.219289508632138,21373.55105488716,1102.3904382470118,641.4342629482071,871.9123505976095,1152.3904382470118,1347.6095617529882,79.7514098097767,0.0026077246965976464,-0.020308704809161693,-0.0003053015254899094,0.02285347585786779,2.3600006103515625,0.4500007629394531,-2.09999942779541,1.0,1.0,1.0,0.0,0.0
2015-01-23,primary,C_high_vol_controlled,16.65999984741211,81.27490039840637,-5.729999542236328,-0.018535614082722418,0.02829372969090771,1,1.040002441406159,2015,1_15-17,2_70-85,1_falling,1_0_to_-2,False,3.2097720230190347,21153.08313250028,1106.3745019920318,643.8247011952191,875.0996015936255,1156.3745019920318,1343.6254980079682,80.57086269305181,0.017867020931658928,-0.027697398520154404,0.0017788608270452588,0.028189530184412614,4.309999465942383,0.6300010681152344,-2.09999942779541,1.0,1.0,1.0,0.0,0.0
2015-01-26,primary,C_high_vol_controlled,15.520000457763672,72.90836653386454,-5.430000305175781,-0.016014761224924734,0.01801902960127766,1,1.2418017578124818,2015,1_15-17,2_70-85,1_falling,1_0_to_-2,False,3.309705621956618,22221.18537416419,1064.5418326693227,618.7250996015937,841.6334661354582,1114.5418326693227,1385.4581673306773,75.25039582694689,0.019396283409573112,-0.017617173170013545,-0.005031426536532102,0.028384703675277123,3.9099998474121094,3.029998779296875,-1.830000877380371,1.0,1.0,1.0,0.0,0.0
2015-02-05,primary,D_trend_deteriorated,16.850000381469727,82.86852589641434,-1.9099998474121094,-0.01341741626011983,0.019741036263681733,1,-1.7637988281248909,2015,1_15-17,2_70-85,1_falling,1_0_to_-2,True,3.1907370517928286,25638.913835920364,1114.3426294820717,648.6055776892431,881.4741035856574,1164.3426294820717,1335.6573705179283,81.9146981298758,0.02337915280651859,0.012586525556925299,0.023165849952687445,0.004237529891400138,-1.510000228881836,-2.5500001907348633,-1.6500005722045898,0.0,0.0,0.0,0.0,0.0
2015-02-06,primary,D_trend_deteriorated,17.290000915527344,86.05577689243027,-3.6799983978271484,-0.01678972553347402,0.028929898779337826,1,-1.11599853515645,2015,2_17-19,3_85+,1_falling,1_0_to_-2,False,3.152667109340416,25904.296624662995,1130.2788844621514,658.1673306772909,894.2231075697212,1180.2788844621514,1319.7211155378486,83.7664094043908,0.02385343984378574,0.020199769455667038,0.026363771876323217,0.011656682549005426,-2.600001335144043,-2.7300004959106445,-2.2300004959106445,0.0,0.0,0.0,0.0,0.0
2015-02-09,primary,D_trend_deteriorated,18.549999237060547,88.84462151394422,-0.8800010681152344,-0.02096561066685354,0.01238418890630888,1,-0.9027978515623545,2015,2_17-19,3_85+,1_falling,2_-2_to_-4,False,3.119355909694555,30887.355201311788,1144.2231075697212,666.5338645418327,905.378486055777,1194.2231075697212,1305.7768924302788,89.48913673641366,0.03451825961325938,0.026188034587682152,0.03358511123169272,-0.0012605196883811454,-2.7499990463256836,-4.859999656677246,-1.8599987030029297,0.0,0.0,0.0,0.0,0.0
2015-02-10,primary,D_trend_deteriorated,17.229999542236328,85.2589641434263,-0.10000038146972656,-0.010513869303600654,0.008877989250231422,1,-1.0137988281251182,2015,2_17-19,3_85+,2_flat,1_0_to_-2,False,3.1621845949535192,31149.319127241964,1126.2948207171314,655.7768924302787,891.0358565737051,1176.2948207171314,1323.7051792828686,84.00854301812332,0.018945242769780712,0.015029485025572553,0.021884480543659768,-0.013705034082010403,-1.7799997329711914,-3.3899993896484375,-0.3599987030029297,0.0,0.0,0.0,0.0,0.0
