entry_date,exit_date,exit_dte,exit_reason,pnl,worst_intra_mtm,min_dist_to_short_sigma,days_within_0.5sigma,credit,max_loss,short_strike,long_strike,spx_0,vix_0,ivp_0,sigma_n,forced_by_stress,spread_kind,width_pt,analog
2024-09-11,2024-09-19,6,stop,-2386.6533864541834,-1331.6733067729083,-0.14729523076460974,4,1168.3266932270917,1331.6733067729083,5785.713389027095,5810.713389027095,5554.1298828125,17.690000534057617,83.66533864541833,231.58350621459556,False,call,25,mechanical_10d
2024-10-10,2024-10-22,8,stop,-2502.191235059761,-1273.9043824701196,-0.39489465464218765,6,1226.0956175298804,1273.9043824701196,6065.194018156547,6090.194018156547,5780.0498046875,20.93000030517578,95.2191235059761,285.14421346904703,False,call,25,mechanical_10d
2024-10-28,2024-11-06,7,stop,-2470.3187250996016,-1289.8406374501992,-0.11088534038043701,5,1210.1593625498008,1289.8406374501992,6095.298141807301,6120.298141807301,5823.52001953125,19.799999237060547,92.03187250996017,271.7781222760514,False,call,25,mechanical_10d
2024-11-05,2024-11-15,8,stop,-2478.2868525896415,-1285.8565737051792,-0.4248485052938486,6,1214.1434262948208,1285.8565737051792,6062.040418907332,6087.040418907332,5782.759765625,20.489999771118164,92.82868525896414,279.280653282332,False,call,25,mechanical_10d
2024-11-22,2024-12-03,6,stop,-2167.5298804780878,-1441.2350597609561,-0.3317357972282009,4,1058.7649402390439,1441.2350597609561,6183.7646432119745,6208.7646432119745,5969.33984375,15.239999771118164,61.75298804780876,214.42479946197426,False,call,25,mechanical_10d
2024-12-27,2025-01-07,6,stop,-2223.3067729083664,-1413.3466135458168,-0.27245476411593306,4,1086.6533864541832,1413.3466135458168,6195.310642462933,6220.310642462933,5970.83984375,15.949999809265137,67.33067729083665,224.47079871293275,False,call,25,mechanical_10d
2025-01-06,2025-01-15,6,stop,-2215.3386454183265,-1417.3306772908368,-0.26531496798735743,4,1082.6693227091632,1417.3306772908368,6201.288947141052,6226.288947141052,5975.3798828125,16.040000915527344,66.53386454183267,225.90906432855178,False,call,25,mechanical_10d
2025-01-17,2025-01-28,6,stop,-2175.4980079681272,-1437.2509960159364,-0.2708611712956272,4,1062.7490039840636,1437.2509960159364,6222.384348702456,6247.384348702456,5996.66015625,15.970000267028809,62.54980079681275,225.72419245245635,False,call,25,mechanical_10d
2025-01-28,2025-02-05,6,stop,-2235.258964143426,-1407.370517928287,-0.23678570589068568,4,1092.629482071713,1407.370517928287,6302.391197031122,6327.391197031122,6067.7001953125,16.40999984741211,68.52589641434263,234.69100171862146,False,call,25,mechanical_10d
2025-02-03,2025-02-11,6,stop,-2378.6852589641435,-1335.6573705179283,-0.08999206929054364,4,1164.3426294820717,1335.6573705179283,6257.658083134177,6282.658083134177,5994.56982421875,18.6200008392334,82.86852589641434,263.08825891542693,False,call,25,mechanical_10d
2025-05-19,2025-05-28,6,stop,-2135.6573705179285,-1457.1713147410358,-0.11883428488588595,4,1042.8286852589642,1457.1713147410358,6218.5821008695475,6243.5821008695475,5963.60009765625,18.13999938964844,58.56573705179283,254.98200321329782,False,call,25,mechanical_10d
2025-05-29,2025-06-09,7,stop,-2199.402390438247,-1425.2988047808765,-0.1467950230458992,5,1074.7011952191235,1425.2988047808765,6179.445492135012,6204.445492135012,5912.169921875,19.18000030517578,64.9402390438247,267.27557026001193,False,call,25,mechanical_10d
2025-06-23,2025-07-02,7,stop,-2243.2270916334664,-1403.3864541832668,-0.10920468868481933,5,1096.6135458167332,1403.3864541832668,6306.784906273367,6331.784906273367,6025.169921875,19.829999923706055,69.32270916334662,281.6149843983665,False,call,25,mechanical_10d
2025-10-21,2025-10-29,6,stop,-2135.6573705179285,-1457.1713147410358,-0.13573879640726103,4,1042.8286852589642,1457.1713147410358,7019.0430162271405,7044.0430162271405,6735.35009765625,17.8700008392334,58.56573705179283,283.69291857089075,False,call,25,mechanical_10d
2025-10-31,2025-11-10,6,stop,-2119.7211155378486,-1465.1394422310757,-0.16374154950932487,4,1034.8605577689243,1465.1394422310757,7121.3767168630675,7146.3767168630675,6840.2001953125,17.440000534057617,56.97211155378486,281.17652155056754,False,call,25,mechanical_10d
2025-11-05,2025-11-13,6,stop,-2179.4820717131474,-1435.2589641434263,-0.12691021582556622,4,1064.7410358565737,1435.2589641434263,7084.792399233312,7109.792399233312,6796.2900390625,18.010000228881836,62.94820717131474,288.5023601708121,False,call,25,mechanical_10d
2025-11-10,2025-11-18,6,stop,-2135.6573705179285,-1457.1713147410358,-0.15316209119609528,4,1042.8286852589642,1457.1713147410358,7115.863967535518,7140.863967535518,6832.43017578125,17.600000381469727,58.56573705179283,283.43379175426816,False,call,25,mechanical_10d
2026-01-30,2026-02-09,6,stop,-2107.7689243027885,-1471.1155378486058,-0.1637415495093269,4,1028.8844621513942,1471.1155378486058,7224.268842817614,7249.268842817614,6939.02978515625,17.440000534057617,55.77689243027888,285.2390576613641,False,call,25,mechanical_10d
2026-02-10,2026-02-19,6,stop,-2131.6733067729087,-1459.1633466135456,-0.14084610457964614,4,1040.8366533864544,1459.1633466135456,7232.89011086575,7257.89011086575,6941.81005859375,17.790000915527344,58.16733067729084,291.08005227200044,False,call,25,mechanical_10d
2026-02-20,2026-03-03,7,stop,-2219.3227091633466,-1415.3386454183267,-0.1522016090195048,5,1084.6613545816733,1415.3386454183267,7220.407039769725,7245.407039769725,6909.509765625,19.09000015258789,66.93227091633466,310.89727414472475,False,call,25,mechanical_10d
2026-02-25,2026-03-05,6,stop,-2123.705179282869,-1463.1474103585656,-0.1319382542949013,4,1036.8525896414344,1463.1474103585656,7239.683167437182,7264.683167437182,6946.1298828125,17.93000030517578,57.37051792828686,293.5532846246828,False,call,25,mechanical_10d
2026-04-20,2026-04-28,6,stop,-2199.402390438247,-1425.2988047808765,-0.07555126350340083,4,1074.7011952191235,1425.2988047808765,7425.333494203371,7450.333494203371,7109.14013671875,18.8700008392334,64.9402390438247,316.19335748462106,False,call,25,mechanical_10d
2026-05-04,2026-05-12,6,stop,-2175.4980079681272,-1437.2509960159364,-0.10965840508611824,4,1062.7490039840636,1437.2509960159364,7511.173940665849,7536.173940665849,7200.75,18.290000915527344,62.54980079681275,310.42394066584933,False,call,25,mechanical_10d
2026-05-11,2026-05-15,6,stop,-2203.3864541832672,-1423.3067729083664,-0.10422492772851452,4,1076.6932270916336,1423.3067729083664,7733.97943617571,7758.97943617571,7412.83984375,18.3799991607666,65.33864541832669,321.1395924257102,False,call,25,mechanical_10d
