sleeve,strategy,entry_date,exit_date,bp_dollar,pool,is_short_vol,cap_config,passed,blocker,realized_pnl,priority_score
Bull_Call_Diagonal,Bull Call Diagonal,2014-03-18,2014-04-11,15000.0,SPX_PM,False,B_tight,True,,-5238.2,-9.715585893060297
Iron_Condor,Iron Condor,2014-04-07,2014-05-02,15000.0,SPX_PM,False,B_tight,True,,3937.73,30.91012514220705
Bull_Call_Diagonal,Bull Call Diagonal,2014-05-02,2014-06-06,15000.0,SPX_PM,False,B_tight,True,,8702.4,33.629124004550626
Bull_Call_Diagonal,Bull Call Diagonal,2014-06-06,2014-07-11,15000.0,SPX_PM,False,B_tight,True,,3245.72,33.629124004550626
Bull_Call_Diagonal,Bull Call Diagonal,2014-07-11,2014-07-31,15000.0,SPX_PM,False,B_tight,True,,-1677.68,33.629124004550626
Iron_Condor,Iron Condor,2014-08-13,2014-09-17,15000.0,SPX_PM,False,B_tight,True,,2694.04,-13.902161547212744
Bull_Call_Diagonal,Bull Call Diagonal,2014-09-17,2014-10-01,15000.0,SPX_PM,False,B_tight,True,,-3843.39,-4.004550625711036
Iron_Condor,Iron Condor,2014-10-08,2014-11-11,15000.0,SPX_PM,False,B_tight,True,,3080.41,30.91012514220705
Bull_Call_Diagonal,Bull Call Diagonal,2014-11-11,2014-12-15,15000.0,SPX_PM,False,B_tight,True,,-1164.63,-4.004550625711036
Bull_Call_Diagonal,Bull Call Diagonal,2014-12-24,2015-01-05,15000.0,SPX_PM,False,B_tight,True,,-2889.92,-9.715585893060297
Iron_Condor,Iron Condor,2015-01-13,2015-02-05,15000.0,SPX_PM,False,B_tight,True,,3860.98,30.91012514220705
Iron_Condor,Iron Condor,2015-02-05,2015-02-27,15000.0,SPX_PM,False,B_tight,True,,3935.2,30.91012514220705
Bull_Call_Diagonal,Bull Call Diagonal,2015-02-27,2015-03-10,15000.0,SPX_PM,False,B_tight,True,,-4252.96,-4.004550625711036
Iron_Condor,Iron Condor,2015-03-26,2015-04-21,15000.0,SPX_PM,False,B_tight,True,,3760.89,30.91012514220705
Bull_Call_Diagonal,Bull Call Diagonal,2015-03-18,2015-04-22,15000.0,SPX_PM,False,B_tight,True,,464.16,38.54379977246872
Bull_Call_Diagonal,Bull Call Diagonal,2015-04-22,2015-05-27,15000.0,SPX_PM,False,B_tight,True,,2158.26,-4.004550625711036
Bull_Call_Diagonal,Bull Call Diagonal,2015-05-27,2015-06-08,15000.0,SPX_PM,False,B_tight,True,,-3530.39,-4.004550625711036
Iron_Condor,Iron Condor,2015-06-10,2015-07-15,15000.0,SPX_PM,False,B_tight,True,,4017.27,10.341296928327642
Iron_Condor,Iron Condor,2015-07-15,2015-08-17,15000.0,SPX_PM,False,B_tight,True,,3815.58,-13.902161547212744
Iron_Condor,Iron Condor,2015-08-17,2015-08-24,15000.0,SPX_PM,False,B_tight,True,,-13234.99,-13.902161547212744
Iron_Condor_High_Vol,Iron Condor (High Vol),2015-08-26,2015-09-10,14000.000000000002,SPX_PM,True,B_tight,True,,1398.06,18.156996587030715
Iron_Condor_High_Vol,Iron Condor (High Vol),2015-08-27,2015-09-15,14000.000000000002,SPX_PM,True,B_tight,True,,1360.66,11.695108077360633
Iron_Condor,Iron Condor,2015-09-16,2015-10-08,15000.0,SPX_PM,False,B_tight,True,,4139.8,30.91012514220705
Iron_Condor_High_Vol,Iron Condor (High Vol),2015-09-23,2015-10-15,14000.000000000002,SPX_PM,True,B_tight,True,,3356.11,27.758816837315123
Bull_Put_Spread,Bull Put Spread,2015-10-16,2015-10-29,15000.0,SPX_PM,False,B_tight,True,,4929.08,44.91467576791808
Bull_Put_Spread,Bull Put Spread,2015-10-30,2015-11-12,15000.0,SPX_PM,False,B_tight,True,,-3496.71,44.91467576791808
Iron_Condor,Iron Condor,2015-10-13,2015-11-16,15000.0,SPX_PM,False,B_tight,True,,3068.67,30.91012514220705
Bull_Put_Spread,Bull Put Spread,2015-11-25,2015-12-09,15000.0,SPX_PM,False,B_tight,True,,-4454.73,44.91467576791808
Iron_Condor,Iron Condor,2015-12-03,2016-01-08,15000.0,SPX_PM,False,B_tight,True,,-4262.17,30.91012514220705
