sleeve,strategy,entry_date,bp_dollar,pool,is_short_vol,spx_pm_bp_before,es_span_bp_before,combined_bp_before,short_vol_bp_before,stress_episode,second_leg,passed,blocker
Bull_Put_Spread,Bull Put Spread,2021-11-22,15000.0,SPX_PM,False,0.0,46.5,23.2,23.2,False,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2021-12-02,14000.0,SPX_PM,True,15.0,46.5,30.7,23.2,True,False,True,
Bull_Put_Spread,Bull Put Spread,2021-12-10,15000.0,SPX_PM,False,24.3,46.5,35.4,30.3,True,False,True,
Iron_Condor,Iron Condor,2021-12-17,15000.0,SPX_PM,False,39.3,46.7,43.0,30.3,True,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2021-12-20,14000.0,SPX_PM,True,40.3,46.7,43.5,23.3,True,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2022-01-28,14000.0,SPX_PM,True,-10.0,35.5,12.7,17.7,True,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2022-01-31,14000.0,SPX_PM,True,4.0,35.5,19.7,24.7,True,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2022-02-16,14000.0,SPX_PM,True,18.0,11.8,14.9,19.9,True,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2022-03-09,14000.0,SPX_PM,True,14.0,0.0,7.0,7.0,True,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2022-03-18,14000.0,SPX_PM,True,28.0,0.0,14.0,14.0,True,False,True,
Bull_Put_Spread_High_Vol,Bull Put Spread (High Vol),2022-03-22,14000.0,SPX_PM,True,28.0,0.0,14.0,14.0,True,False,True,
Bull_Put_Spread,Bull Put Spread,2022-04-04,15000.0,SPX_PM,False,28.0,22.9,25.4,25.4,True,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2022-04-21,14000.0,SPX_PM,True,0.0,45.3,22.7,22.7,True,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2022-04-22,14000.0,SPX_PM,True,14.0,45.3,29.7,29.7,True,False,True,
Bull_Put_Spread,Bull Put Spread,2022-07-29,15000.0,SPX_PM,False,11.3,20.0,15.6,10.0,True,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2022-08-01,14000.0,SPX_PM,True,26.3,20.0,23.1,10.0,True,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2022-08-02,14000.0,SPX_PM,True,40.3,20.0,30.1,17.0,True,False,True,
Bear_Call_Spread_High_Vol,Bear Call Spread (High Vol),2022-09-14,14000.0,SPX_PM,True,28.0,52.2,40.1,40.1,True,True,False,R6_second_leg_short_vol_block
Iron_Condor_High_Vol,Iron Condor (High Vol),2022-09-07,14000.0,SPX_PM,True,14.0,42.0,28.0,28.0,True,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2022-09-08,14000.0,SPX_PM,True,14.0,42.0,28.0,28.0,True,False,True,
Bull_Put_Spread_High_Vol,Bull Put Spread (High Vol),2022-11-28,14000.0,SPX_PM,True,0.0,39.6,19.8,19.8,False,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2022-12-16,14000.0,SPX_PM,True,14.0,40.0,27.0,27.0,True,False,True,
Bear_Call_Spread_High_Vol,Bear Call Spread (High Vol),2022-12-19,14000.0,SPX_PM,True,28.0,40.0,34.0,34.0,True,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2023-02-21,14000.0,SPX_PM,True,0.0,40.7,20.3,20.3,False,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2023-02-22,14000.0,SPX_PM,True,14.0,40.7,27.3,27.3,True,False,True,
Bull_Call_Diagonal,Bull Call Diagonal,2023-06-02,15000.0,SPX_PM,False,0.0,41.6,20.8,20.8,False,False,True,
Bull_Call_Diagonal,Bull Call Diagonal,2023-07-11,15000.0,SPX_PM,False,15.0,43.7,29.4,21.9,False,False,True,
Bull_Call_Diagonal,Bull Call Diagonal,2023-08-14,15000.0,SPX_PM,False,15.0,56.3,35.7,28.2,False,False,True,
Bull_Call_Diagonal,Bull Call Diagonal,2023-08-29,15000.0,SPX_PM,False,0.0,34.0,17.0,17.0,True,False,True,
Iron_Condor,Iron Condor,2023-10-04,15000.0,SPX_PM,False,0.0,22.5,11.3,11.3,True,False,True,
Iron_Condor,Iron Condor,2023-11-03,15000.0,SPX_PM,False,0.0,0.0,0.0,0.0,True,False,True,
Bull_Call_Diagonal,Bull Call Diagonal,2023-12-08,15000.0,SPX_PM,False,15.0,45.5,30.3,22.8,False,False,True,
Bull_Call_Diagonal,Bull Call Diagonal,2024-01-16,15000.0,SPX_PM,False,15.0,47.5,31.2,23.7,False,False,True,
Bull_Put_Spread,Bull Put Spread,2024-02-13,15000.0,SPX_PM,False,15.0,36.9,25.9,18.4,False,False,True,
Bull_Call_Diagonal,Bull Call Diagonal,2024-02-27,15000.0,SPX_PM,False,15.0,49.8,32.4,24.9,False,False,True,
Bull_Call_Diagonal,Bull Call Diagonal,2024-04-02,15000.0,SPX_PM,False,15.0,51.6,33.3,25.8,False,False,True,
Iron_Condor,Iron Condor,2024-04-12,15000.0,SPX_PM,False,15.0,64.6,39.8,32.3,False,False,True,
Iron_Condor,Iron Condor,2024-05-03,15000.0,SPX_PM,False,26.3,26.1,26.2,13.1,True,False,True,
Bull_Call_Diagonal,Bull Call Diagonal,2024-06-07,15000.0,SPX_PM,False,15.0,53.0,34.0,26.5,False,False,True,
Bull_Call_Diagonal,Bull Call Diagonal,2024-07-15,15000.0,SPX_PM,False,15.0,55.1,35.0,27.5,False,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2024-08-06,14000.0,SPX_PM,True,26.8,55.4,41.1,27.7,True,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2024-08-07,14000.0,SPX_PM,True,40.8,55.4,48.1,34.7,True,False,True,
Iron_Condor,Iron Condor,2024-08-01,15000.0,SPX_PM,False,26.8,55.4,41.1,27.7,True,False,True,
Iron_Condor,Iron Condor,2024-09-03,15000.0,SPX_PM,False,0.0,41.8,20.9,20.9,False,False,True,
Bull_Call_Diagonal,Bull Call Diagonal,2024-11-08,15000.0,SPX_PM,False,0.0,44.0,22.0,22.0,False,False,True,
Bull_Call_Diagonal,Bull Call Diagonal,2024-12-13,15000.0,SPX_PM,False,15.0,60.3,37.6,30.1,False,False,True,
Bull_Call_Diagonal,Bull Call Diagonal,2024-12-24,15000.0,SPX_PM,False,0.0,60.3,30.1,30.1,True,False,True,
Bull_Put_Spread,Bull Put Spread,2025-01-21,15000.0,SPX_PM,False,29.3,45.4,37.3,22.7,True,False,True,
Iron_Condor,Iron Condor,2024-12-30,15000.0,SPX_PM,False,15.0,60.4,37.7,30.2,False,False,True,
Bull_Put_Spread,Bull Put Spread,2025-02-06,15000.0,SPX_PM,False,29.3,60.5,44.9,30.3,True,False,True,
Bull_Put_Spread,Bull Put Spread,2025-02-20,15000.0,SPX_PM,False,15.0,60.6,37.8,30.3,False,False,True,
Iron_Condor,Iron Condor,2025-02-21,15000.0,SPX_PM,False,30.0,60.6,45.3,30.3,False,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2025-04-09,14000.0,SPX_PM,True,15.0,0.0,7.5,0.0,True,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2025-04-14,14000.0,SPX_PM,True,39.9,0.0,20.0,7.0,True,False,True,
Iron_Condor,Iron Condor,2025-03-27,15000.0,SPX_PM,False,5.0,0.0,2.5,0.0,True,False,True,
Bull_Put_Spread_High_Vol,Bull Put Spread (High Vol),2025-05-02,14000.0,SPX_PM,True,39.9,0.0,20.0,7.0,True,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2025-04-24,14000.0,SPX_PM,True,53.9,0.0,27.0,14.0,True,False,False,R5_stress_episode_cap
Bull_Put_Spread,Bull Put Spread,2025-05-16,15000.0,SPX_PM,False,24.9,28.4,26.6,21.2,True,False,True,
Bull_Put_Spread,Bull Put Spread,2025-06-03,15000.0,SPX_PM,False,10.9,44.2,27.6,22.1,True,False,True,
Bull_Put_Spread,Bull Put Spread,2025-07-07,15000.0,SPX_PM,False,10.9,61.1,36.0,30.6,True,False,True,
Bull_Call_Diagonal,Bull Call Diagonal,2025-07-25,15000.0,SPX_PM,False,0.0,62.4,31.2,31.2,False,False,True,
Bull_Put_Spread,Bull Put Spread,2025-09-02,15000.0,SPX_PM,False,15.0,64.2,39.6,32.1,False,False,True,
Bull_Call_Diagonal,Bull Call Diagonal,2025-08-28,15000.0,SPX_PM,False,15.0,64.2,39.6,32.1,False,False,True,
Bull_Put_Spread,Bull Put Spread,2025-09-25,15000.0,SPX_PM,False,15.0,65.0,40.0,32.5,False,False,True,
Bull_Put_Spread,Bull Put Spread,2025-10-23,15000.0,SPX_PM,False,0.0,66.4,33.2,33.2,False,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2025-11-17,14000.0,SPX_PM,True,15.0,51.4,33.2,25.7,False,False,True,
Iron_Condor,Iron Condor,2025-11-13,15000.0,SPX_PM,False,0.0,51.4,25.7,25.7,False,False,True,
Bull_Put_Spread,Bull Put Spread,2025-12-09,15000.0,SPX_PM,False,10.0,68.5,39.2,34.2,True,False,True,
Iron_Condor,Iron Condor,2025-12-18,15000.0,SPX_PM,False,25.0,68.4,46.7,34.2,True,False,True,
Bull_Put_Spread,Bull Put Spread,2026-01-14,15000.0,SPX_PM,False,15.0,68.8,41.9,34.4,False,False,True,
Bull_Put_Spread,Bull Put Spread,2026-01-29,15000.0,SPX_PM,False,15.0,69.3,42.1,34.6,False,False,True,
Iron_Condor,Iron Condor,2026-02-12,15000.0,SPX_PM,False,15.0,69.4,42.2,34.7,False,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2026-03-09,14000.0,SPX_PM,True,15.0,52.0,33.5,26.0,True,False,True,
Iron_Condor_High_Vol,Iron Condor (High Vol),2026-03-10,14000.0,SPX_PM,True,29.0,34.7,31.8,24.3,True,False,True,
Bull_Put_Spread,Bull Put Spread,2026-04-17,15000.0,SPX_PM,False,15.0,17.2,16.1,8.6,False,False,True,
Iron_Condor,Iron Condor,2026-04-08,15000.0,SPX_PM,False,24.4,17.4,20.9,15.7,True,False,True,
Bull_Put_Spread,Bull Put Spread,2026-04-30,15000.0,SPX_PM,False,30.0,17.2,23.6,8.6,False,False,True,
DD_Overlay_A,DD Overlay,2007-02-28,3220.0,SPX_PM,False,15.0,14.4,14.7,7.2,True,False,True,
DD_Overlay_A,DD Overlay,2007-07-27,-10000.0,SPX_PM,False,15.0,11.5,13.2,5.7,True,False,True,
DD_Overlay_A,DD Overlay,2007-10-22,-10000.0,SPX_PM,False,0.0,15.4,7.7,7.7,True,False,True,
DD_Overlay_A,DD Overlay,2013-06-21,11680.0,SPX_PM,False,30.0,16.4,23.2,8.2,True,False,True,
DD_Overlay_A,DD Overlay,2013-08-28,12080.0,SPX_PM,False,0.0,12.7,6.4,6.4,True,False,True,
DD_Overlay_A,DD Overlay,2013-10-09,10980.0,SPX_PM,False,0.0,17.0,8.5,8.5,True,False,True,
DD_Overlay_A,DD Overlay,2014-01-30,11710.0,SPX_PM,False,0.0,18.3,9.1,9.1,True,False,True,
DD_Overlay_A,DD Overlay,2014-10-10,12230.0,SPX_PM,False,15.0,15.0,15.0,7.5,True,False,True,
DD_Overlay_A,DD Overlay,2014-12-16,-8830.0,SPX_PM,False,15.0,20.5,17.7,10.2,True,False,True,
DD_Overlay_A,DD Overlay,2015-01-16,11120.0,SPX_PM,False,6.2,15.5,10.9,7.8,True,False,True,
DD_Overlay_A,DD Overlay,2015-08-21,-10000.0,SPX_PM,False,15.0,5.3,10.2,2.7,True,False,True,
DD_Overlay_A,DD Overlay,2015-11-16,11030.0,SPX_PM,False,15.0,20.7,17.8,10.3,True,False,True,
DD_Overlay_A,DD Overlay,2016-05-20,8940.0,SPX_PM,False,30.0,15.6,22.8,7.8,False,False,True,
DD_Overlay_A,DD Overlay,2016-06-27,11200.0,SPX_PM,False,15.0,21.0,18.0,10.5,True,False,True,
DD_Overlay_A,DD Overlay,2016-11-03,11630.0,SPX_PM,False,15.0,0.0,7.5,0.0,True,False,True,
DD_Overlay_A,DD Overlay,2018-02-06,11360.0,SPX_PM,False,15.0,28.0,21.5,14.0,True,False,True,
DD_Overlay_A,DD Overlay,2018-10-11,-10000.0,SPX_PM,False,15.0,29.0,22.0,14.5,True,False,True,
DD_Overlay_A,DD Overlay,2019-05-14,10410.0,SPX_PM,False,0.0,29.1,14.6,14.6,True,False,True,
DD_Overlay_A,DD Overlay,2019-08-06,9520.0,SPX_PM,False,15.0,29.9,22.5,15.0,True,False,True,
DD_Overlay_A,DD Overlay,2019-10-03,11750.0,SPX_PM,False,15.0,29.9,22.5,15.0,True,False,True,
DD_Overlay_A,DD Overlay,2020-02-25,-10000.0,SPX_PM,False,15.0,25.2,20.1,12.6,True,False,True,
DD_Overlay_A,DD Overlay,2020-09-08,-4350.0,SPX_PM,False,28.0,33.7,30.8,30.8,True,False,True,
DD_Overlay_A,DD Overlay,2020-10-20,9580.0,SPX_PM,False,0.0,25.9,12.9,12.9,True,False,True,
DD_Overlay_A,DD Overlay,2021-03-05,9200.0,SPX_PM,False,14.0,39.0,26.5,26.5,True,False,True,
DD_Overlay_A,DD Overlay,2021-05-13,9880.0,SPX_PM,False,0.0,41.8,20.9,20.9,True,False,True,
DD_Overlay_A,DD Overlay,2021-09-22,10190.0,SPX_PM,False,15.0,44.7,29.8,22.3,True,False,True,
DD_Overlay_A,DD Overlay,2021-12-02,10330.0,SPX_PM,False,15.0,46.5,30.7,23.2,True,False,True,
DD_Overlay_A,DD Overlay,2022-01-19,-10000.0,SPX_PM,False,0.0,47.1,23.6,23.6,True,False,True,
DD_Overlay_A,DD Overlay,2024-04-18,11270.0,SPX_PM,False,15.0,51.7,33.4,25.9,True,False,True,
DD_Overlay_A,DD Overlay,2024-07-25,11820.0,SPX_PM,False,15.0,55.4,35.2,27.7,True,False,True,
DD_Overlay_A,DD Overlay,2024-09-09,9680.0,SPX_PM,False,15.0,41.8,28.4,20.9,True,False,True,
DD_Overlay_A,DD Overlay,2025-01-13,14280.0,SPX_PM,False,15.0,60.4,37.7,30.2,True,False,True,
DD_Overlay_A,DD Overlay,2025-02-28,-10000.0,SPX_PM,False,30.0,60.6,45.3,30.3,True,False,True,
DD_Overlay_A,DD Overlay,2025-11-21,9980.0,SPX_PM,False,29.0,51.4,40.2,32.7,True,False,True,
DD_Overlay_A,DD Overlay,2026-03-13,10430.0,SPX_PM,False,43.0,34.7,38.8,31.3,True,False,True,
DD_Overlay_B,DD Overlay,2008-01-29,2430.0,SPX_PM,False,28.0,3.7,15.9,15.9,True,False,True,
DD_Overlay_B,DD Overlay,2019-01-02,11700.0,SPX_PM,False,28.0,0.0,14.0,14.0,True,False,True,
DD_Overlay_B,DD Overlay,2020-03-26,6230.0,SPX_PM,False,18.0,0.0,9.0,14.0,True,False,True,
DD_Overlay_B,DD Overlay,2022-05-18,11260.0,SPX_PM,False,28.0,11.2,19.6,19.6,True,False,True,
DD_Overlay_B,DD Overlay,2025-04-10,10900.0,SPX_PM,False,29.0,0.0,14.5,7.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2007-01-10,3537.0,ES_SPAN,True,15.0,3.5,9.3,1.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2007-01-18,3566.0,ES_SPAN,True,15.0,7.1,11.0,3.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2007-01-25,3560.0,ES_SPAN,True,15.0,10.6,12.8,5.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2007-02-02,3621.0,ES_SPAN,True,15.0,14.2,14.6,7.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2007-02-09,3595.0,ES_SPAN,True,15.0,10.7,12.9,5.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2007-02-22,3641.0,ES_SPAN,True,15.0,14.3,14.7,7.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2007-03-23,3590.0,ES_SPAN,True,18.2,7.2,12.7,3.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2007-04-03,3594.0,ES_SPAN,True,15.0,7.2,11.1,3.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2007-04-11,3597.0,ES_SPAN,True,15.0,7.2,11.1,3.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2007-04-18,3681.0,ES_SPAN,True,30.0,10.8,20.4,5.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2007-04-25,3739.0,ES_SPAN,True,15.0,10.9,12.9,5.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2007-05-02,3740.0,ES_SPAN,True,15.0,11.0,13.0,5.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2007-05-09,3781.0,ES_SPAN,True,15.0,11.2,13.1,5.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2007-05-22,3810.0,ES_SPAN,True,30.0,14.9,22.5,7.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2007-06-01,3841.0,ES_SPAN,True,15.0,15.1,15.0,7.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2007-06-13,3789.0,ES_SPAN,True,15.0,15.2,15.1,7.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2007-06-21,3805.0,ES_SPAN,True,15.0,11.4,13.2,5.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2007-07-03,3812.0,ES_SPAN,True,15.0,15.2,15.1,7.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2007-07-12,3869.0,ES_SPAN,True,15.0,15.2,15.1,7.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2007-09-18,3799.0,ES_SPAN,True,28.0,0.0,14.0,14.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2007-09-25,3793.0,ES_SPAN,True,0.0,3.8,1.9,1.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2007-10-02,3867.0,ES_SPAN,True,0.0,7.6,3.8,3.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2007-10-09,3913.0,ES_SPAN,True,0.0,11.5,5.7,5.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2007-10-23,3799.0,ES_SPAN,True,-10.0,15.4,2.7,7.7,True,False,True,
HV_Ladder,HV Ladder (V2f),2007-12-26,3744.0,ES_SPAN,True,43.0,0.0,21.5,14.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2008-04-01,3425.0,ES_SPAN,True,30.4,0.0,15.2,14.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2008-04-08,3414.0,ES_SPAN,True,30.4,3.4,16.9,15.7,True,False,True,
HV_Ladder,HV Ladder (V2f),2008-04-16,3412.0,ES_SPAN,True,45.4,6.8,26.1,17.4,True,False,True,
HV_Ladder,HV Ladder (V2f),2008-04-23,3450.0,ES_SPAN,True,45.4,10.3,27.8,19.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2008-05-02,3535.0,ES_SPAN,True,28.0,13.7,20.9,20.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2008-05-09,3471.0,ES_SPAN,True,28.0,10.4,19.2,19.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2008-05-16,3563.0,ES_SPAN,True,14.0,13.9,13.9,13.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2008-05-27,3463.0,ES_SPAN,True,0.0,10.6,5.3,5.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2008-08-28,3252.0,ES_SPAN,True,0.0,0.0,0.0,0.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2008-12-31,2258.0,ES_SPAN,True,0.0,0.0,0.0,0.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-01-08,2274.0,ES_SPAN,True,0.0,2.3,1.1,1.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-03-23,2057.0,ES_SPAN,True,0.0,0.0,0.0,0.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-04-01,2028.0,ES_SPAN,True,0.0,2.1,1.0,1.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-04-08,2063.0,ES_SPAN,True,0.0,4.1,2.0,2.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-04-16,2163.0,ES_SPAN,True,0.0,6.1,3.1,3.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-04-29,2184.0,ES_SPAN,True,14.0,8.3,11.2,11.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-05-13,2210.0,ES_SPAN,True,28.0,6.6,17.3,17.3,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-05-06,2299.0,ES_SPAN,True,28.0,4.3,16.2,16.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-05-20,2259.0,ES_SPAN,True,14.0,6.7,10.3,10.3,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-05-29,2298.0,ES_SPAN,True,14.0,9.0,11.5,11.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-06-16,2280.0,ES_SPAN,True,0.0,9.2,4.6,4.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-06-09,2356.0,ES_SPAN,True,0.0,9.1,4.5,4.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-06-30,2298.0,ES_SPAN,True,0.0,9.2,4.6,4.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-07-15,2332.0,ES_SPAN,True,0.0,6.9,3.5,3.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-07-22,2385.0,ES_SPAN,True,0.0,4.6,2.3,2.3,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-07-29,2438.0,ES_SPAN,True,0.0,4.7,2.4,2.4,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-08-05,2507.0,ES_SPAN,True,0.0,7.2,3.6,3.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-08-12,2515.0,ES_SPAN,True,0.0,7.3,3.7,3.7,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-08-21,2565.0,ES_SPAN,True,0.0,9.8,4.9,4.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-09-04,2541.0,ES_SPAN,True,0.0,10.0,5.0,5.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-09-14,2623.0,ES_SPAN,True,0.0,10.1,5.1,5.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-10-01,2575.0,ES_SPAN,True,0.0,10.4,5.2,5.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-09-21,2662.0,ES_SPAN,True,0.0,7.7,3.9,3.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-10-09,2679.0,ES_SPAN,True,0.0,10.4,5.2,5.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-10-16,2719.0,ES_SPAN,True,0.0,10.5,5.3,5.3,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-10-23,2699.0,ES_SPAN,True,14.0,8.1,11.0,11.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-11-05,2667.0,ES_SPAN,True,14.0,8.1,11.0,11.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-11-18,2775.0,ES_SPAN,True,14.0,10.8,12.4,12.4,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-12-03,2750.0,ES_SPAN,True,14.0,10.9,12.5,12.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-11-25,2777.0,ES_SPAN,True,14.0,10.9,12.4,12.4,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-12-11,2766.0,ES_SPAN,True,14.0,11.0,12.5,12.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2009-12-28,2819.0,ES_SPAN,True,14.0,11.1,12.5,12.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2010-01-06,2843.0,ES_SPAN,True,0.0,11.1,5.6,5.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2010-01-13,2864.0,ES_SPAN,True,0.0,5.7,2.8,2.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2010-03-02,2796.0,ES_SPAN,True,14.0,0.0,7.0,7.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2010-03-09,2851.0,ES_SPAN,True,14.0,2.8,8.4,8.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2010-03-16,2899.0,ES_SPAN,True,14.0,5.6,9.8,9.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2010-03-23,2935.0,ES_SPAN,True,14.0,8.5,11.3,11.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2010-03-30,2933.0,ES_SPAN,True,0.0,8.7,4.3,4.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2010-04-07,2956.0,ES_SPAN,True,0.0,11.6,5.8,5.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2010-04-14,3027.0,ES_SPAN,True,0.0,11.7,5.9,5.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2010-04-28,2978.0,ES_SPAN,True,0.0,11.9,5.9,5.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2010-07-23,2757.0,ES_SPAN,True,0.0,0.0,0.0,0.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2010-07-30,2754.0,ES_SPAN,True,0.0,2.8,1.4,1.4,True,False,True,
HV_Ladder,HV Ladder (V2f),2010-08-06,2804.0,ES_SPAN,True,0.0,5.5,2.8,2.8,True,False,True,
HV_Ladder,HV Ladder (V2f),2010-09-03,2761.0,ES_SPAN,True,42.0,5.6,23.8,23.8,True,False,True,
HV_Ladder,HV Ladder (V2f),2010-09-13,2805.0,ES_SPAN,True,42.0,5.6,23.8,23.8,True,False,True,
HV_Ladder,HV Ladder (V2f),2010-09-20,2857.0,ES_SPAN,True,28.0,5.6,16.8,16.8,True,False,True,
HV_Ladder,HV Ladder (V2f),2010-09-27,2855.0,ES_SPAN,True,42.0,8.4,25.2,25.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2010-10-08,2913.0,ES_SPAN,True,28.0,11.3,19.6,19.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2010-10-15,2940.0,ES_SPAN,True,14.0,8.6,11.3,11.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2010-10-22,2958.0,ES_SPAN,True,14.0,11.6,12.8,12.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2010-10-29,2958.0,ES_SPAN,True,0.0,8.8,4.4,4.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2010-11-05,3065.0,ES_SPAN,True,0.0,11.8,5.9,5.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2010-11-19,2999.0,ES_SPAN,True,0.0,11.9,6.0,6.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2010-12-02,3054.0,ES_SPAN,True,15.0,12.0,13.5,6.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2010-12-09,3083.0,ES_SPAN,True,15.0,9.1,12.1,4.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2010-12-16,3107.0,ES_SPAN,True,0.0,12.2,6.1,6.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2010-12-23,3142.0,ES_SPAN,True,0.0,9.2,4.6,4.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2011-01-03,3180.0,ES_SPAN,True,0.0,12.4,6.2,6.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2011-01-20,3201.0,ES_SPAN,True,0.0,9.5,4.8,4.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2011-01-12,3215.0,ES_SPAN,True,0.0,12.5,6.3,6.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2011-02-02,3260.0,ES_SPAN,True,0.0,12.7,6.4,6.4,False,False,True,
