sleeve,strategy,entry_date,exit_date,bp_dollar,pool,is_short_vol,cap_config,passed,blocker,realized_pnl,priority_score
Iron_Condor,Iron Condor,2025-02-21,2025-03-27,15000.0,SPX_PM,False,B_tight,False,R3_combined_economic_cap,-1106.01,30.91012514220705
Iron_Condor_High_Vol,Iron Condor (High Vol),2025-04-14,2025-04-29,14000.000000000002,SPX_PM,True,B_tight,False,R5_stress_episode_cap,1351.35,18.156996587030715
Bull_Put_Spread_High_Vol,Bull Put Spread (High Vol),2025-05-02,2025-05-13,14000.000000000002,SPX_PM,True,B_tight,False,R5_stress_episode_cap,3455.94,51.82025028441411
Iron_Condor_High_Vol,Iron Condor (High Vol),2025-04-24,2025-05-29,14000.000000000002,SPX_PM,True,B_tight,False,R1_spx_pm_pool_cap,1206.54,11.695108077360633
Iron_Condor,Iron Condor,2025-12-18,2026-01-22,15000.0,SPX_PM,False,B_tight,False,R3_combined_economic_cap,3744.78,11.023890784982935
DD_Overlay_A,DD Overlay,2026-03-13,2026-04-13,10430.0,SPX_PM,False,B_tight,False,R5_stress_episode_cap,8422.7,36.93970420932878
HV_Ladder,HV Ladder (V2f),2020-07-14,2020-08-06,7993.800048828126,ES_SPAN,True,B_tight,False,R4_short_vol_cap,4591.182007171406,25.904436860068255
HV_Ladder,HV Ladder (V2f),2020-07-21,2020-08-21,8143.250122070313,ES_SPAN,True,B_tight,False,R4_short_vol_cap,3818.390647217001,28.407281001137655
HV_Ladder,HV Ladder (V2f),2020-09-09,2020-10-19,8497.39990234375,ES_SPAN,True,B_tight,False,R4_short_vol_cap,3635.6381496807617,-12.081911262798638
HV_Ladder,HV Ladder (V2f),2020-11-11,2020-12-17,8931.649780273438,ES_SPAN,True,B_tight,False,R4_short_vol_cap,3943.16985953746,28.407281001137655
HV_Ladder,HV Ladder (V2f),2020-11-18,2020-12-24,8919.47509765625,ES_SPAN,True,B_tight,False,R4_short_vol_cap,4028.813807294048,28.407281001137655
HV_Ladder,HV Ladder (V2f),2020-11-25,2021-01-07,9074.124755859375,ES_SPAN,True,B_tight,False,R4_short_vol_cap,3647.6712422093615,16.302616609783847
HV_Ladder,HV Ladder (V2f),2021-01-07,2021-02-12,9509.47509765625,ES_SPAN,True,B_tight,False,R4_short_vol_cap,4022.348302462799,28.407281001137655
HV_Ladder,HV Ladder (V2f),2021-02-01,2021-02-12,9434.650268554688,ES_SPAN,True,B_tight,False,R4_short_vol_cap,5617.2965487993115,-12.081911262798638
HV_Ladder,HV Ladder (V2f),2021-01-14,2021-02-24,9488.850097656252,ES_SPAN,True,B_tight,False,R4_short_vol_cap,4181.373769319276,24.28896473265074
HV_Ladder,HV Ladder (V2f),2021-03-16,2021-04-09,9906.77490234375,ES_SPAN,True,B_tight,False,R3_combined_economic_cap,3709.84203452164,16.302616609783847
HV_Ladder,HV Ladder (V2f),2021-12-06,2021-12-23,11479.1748046875,ES_SPAN,True,B_tight,False,R4_short_vol_cap,6071.02840185855,-12.081911262798638
HV_Ladder,HV Ladder (V2f),2021-12-13,2022-01-24,11672.425537109377,ES_SPAN,True,B_tight,False,R4_short_vol_cap,-8286.931177546523,16.302616609783847
HV_Ladder,HV Ladder (V2f),2021-12-22,2022-02-02,11741.400146484375,ES_SPAN,True,B_tight,False,R3_combined_economic_cap,-425.4354991917353,16.302616609783847
HV_Ladder,HV Ladder (V2f),2022-09-12,2022-10-20,10276.025390625,ES_SPAN,True,B_tight,False,R4_short_vol_cap,-15771.483282130044,28.407281001137655
HV_Ladder,HV Ladder (V2f),2023-03-03,2023-04-13,10114.099731445312,ES_SPAN,True,B_tight,False,R4_short_vol_cap,3389.412824927365,16.302616609783847
HV_Ladder,HV Ladder (V2f),2024-02-06,2024-03-12,12385.574951171875,ES_SPAN,True,B_tight,False,R2_es_span_cap,3075.202976310345,-13.09442548350398
HV_Ladder,HV Ladder (V2f),2024-02-23,2024-03-27,12721.99951171875,ES_SPAN,True,B_tight,False,R2_es_span_cap,3302.3651546973724,-13.09442548350398
HV_Ladder,HV Ladder (V2f),2024-03-01,2024-04-11,12842.7001953125,ES_SPAN,True,B_tight,False,R2_es_span_cap,2312.1535434680595,-13.09442548350398
HV_Ladder,HV Ladder (V2f),2024-03-27,2024-05-07,13121.2255859375,ES_SPAN,True,B_tight,False,R2_es_span_cap,893.6646286082123,-13.09442548350398
HV_Ladder,HV Ladder (V2f),2024-04-11,2024-05-15,12997.650146484375,ES_SPAN,True,B_tight,False,R2_es_span_cap,3631.18590703844,-13.549488054607508
HV_Ladder,HV Ladder (V2f),2024-06-05,2024-07-03,13385.074462890625,ES_SPAN,True,B_tight,False,R2_es_span_cap,3114.2929729653047,-13.09442548350398
HV_Ladder,HV Ladder (V2f),2024-06-12,2024-07-16,13552.574462890627,ES_SPAN,True,B_tight,False,R2_es_span_cap,3060.956160536676,-13.014789533560863
HV_Ladder,HV Ladder (V2f),2024-06-26,2024-08-06,13694.749755859377,ES_SPAN,True,B_tight,False,R2_es_span_cap,-14457.04054190669,-13.09442548350398
HV_Ladder,HV Ladder (V2f),2024-09-24,2024-11-01,14332.325439453127,ES_SPAN,True,B_tight,False,R2_es_span_cap,71.49895725449369,-7.701934015927186
HV_Ladder,HV Ladder (V2f),2024-10-09,2024-11-06,14480.10009765625,ES_SPAN,True,B_tight,False,R2_es_span_cap,5614.943481984864,17.428896473265073
HV_Ladder,HV Ladder (V2f),2024-10-16,2024-11-08,14606.175537109377,ES_SPAN,True,B_tight,False,R2_es_span_cap,5323.619650534081,10.716723549488052
HV_Ladder,HV Ladder (V2f),2024-10-30,2024-11-13,14534.174804687502,ES_SPAN,True,B_tight,False,R2_es_span_cap,5659.5519268213675,10.716723549488052
HV_Ladder,HV Ladder (V2f),2024-11-06,2024-12-04,14822.600097656252,ES_SPAN,True,B_tight,False,R2_es_span_cap,4459.52764226237,-7.701934015927186
HV_Ladder,HV Ladder (V2f),2024-12-05,2025-01-17,15187.774658203125,ES_SPAN,True,B_tight,False,R2_es_span_cap,16.037415880509798,-13.014789533560863
HV_Ladder,HV Ladder (V2f),2024-12-12,2025-01-27,15128.125,ES_SPAN,True,B_tight,False,R2_es_span_cap,212.71530899564368,-13.09442548350398
HV_Ladder,HV Ladder (V2f),2024-12-24,2025-02-06,15100.10009765625,ES_SPAN,True,B_tight,False,R2_es_span_cap,2837.49500758405,-13.09442548350398
