strategy_key,regime,iv_signal,trend,entry_date,exit_date,entry_year,entry_vix,exit_reason,entry_credit,contracts,pnl,hold_days
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2015-09-28,2015-10-01,2015,27.6299991607666,trend_flip,158.28663360422559,1.3267,1888.7880594003138,3
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2015-10-01,2015-10-06,2015,22.549999237060547,trend_flip,134.908130722235,1.5566,3319.3761956007406,5
bull_call_diagonal,NORMAL,HIGH,BEARISH,2015-10-06,2015-11-09,2015,19.399999618530273,roll_21dte,121.01630785589225,1.8179,8393.872504373814,34
bull_call_diagonal,NORMAL,NEUTRAL,BULLISH,2015-11-09,2015-12-11,2015,16.520000457763672,trend_flip,109.50033521455748,2.0091,-2013.0130600968635,32
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2015-12-11,2015-12-18,2015,24.389999389648438,trend_flip,151.7034958140291,1.3843,-1063.008251708248,7
bull_call_diagonal,NORMAL,HIGH,BEARISH,2015-12-18,2015-12-31,2015,20.700000762939453,trend_flip,129.97655457879193,1.6926,2521.7897414045437,13
bull_call_diagonal,NORMAL,HIGH,BEARISH,2015-12-31,2016-01-06,2015,18.209999084472656,trend_flip,117.80161399004066,1.8675,-3202.5937248971827,6
bull_call_diagonal,NORMAL,HIGH,BEARISH,2016-01-06,2016-01-11,2016,20.59000015258789,trend_flip,128.20188237113302,1.716,-3355.7755579212967,5
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2016-01-11,2016-01-14,2016,24.299999237060547,trend_flip,143.75210545174002,1.4608,-124.18118924573251,3
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2016-01-14,2016-01-20,2016,23.950000762939453,trend_flip,142.19446153246236,1.4769,-2758.9363980830326,6
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2016-01-20,2016-01-25,2016,27.59000015258789,trend_flip,156.0319902759303,1.3459,590.6536012780001,5
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2016-01-25,2016-01-28,2016,24.149999618530273,trend_flip,139.83105580735105,1.5018,793.0293672796639,3
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2016-01-28,2016-02-02,2016,22.420000076293945,trend_flip,131.7636560707832,1.5938,596.9766395241681,5
bull_call_diagonal,NORMAL,HIGH,BEARISH,2016-02-02,2016-02-05,2016,21.979999542236328,trend_flip,130.19002000652756,1.6898,-1199.627521957092,3
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2016-02-05,2016-02-10,2016,23.3799991607666,trend_flip,136.0437363865808,1.5436,-1057.1620603724848,5
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2016-02-10,2016-02-16,2016,26.290000915527344,trend_flip,148.94723918711838,1.4099,2332.158686109807,6
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2016-02-16,2016-02-19,2016,24.110000610351562,trend_flip,140.7102191410877,1.4924,927.1094320263783,3
bull_call_diagonal,NORMAL,HIGH,BEARISH,2016-02-19,2016-03-24,2016,20.530000686645508,roll_21dte,123.66299402210177,1.779,9981.710722587159,34
bull_call_diagonal,LOW_VOL,LOW,BULLISH,2016-03-24,2016-04-28,2016,14.739999771118164,roll_21dte,96.72908118113651,2.2744,4607.103292788711,35
bull_call_diagonal,NORMAL,NEUTRAL,BULLISH,2016-04-28,2016-05-19,2016,15.220000267028809,trend_flip,102.03357719110647,2.1562,-2997.9584886031935,21
bull_call_diagonal,NORMAL,NEUTRAL,BEARISH,2016-05-19,2016-06-23,2016,16.329999923706055,roll_21dte,106.8211066265228,2.0595,7235.116108078278,35
bull_call_diagonal,NORMAL,NEUTRAL,BULLISH,2016-06-23,2016-06-28,2016,17.25,trend_flip,116.58859259596375,1.887,-5393.664611844766,5
bull_call_diagonal,NORMAL,NEUTRAL,BEARISH,2016-06-28,2016-08-02,2016,18.75,roll_21dte,120.20575144645397,1.8302,10265.695454602886,35
bull_call_diagonal,LOW_VOL,LOW,BULLISH,2016-08-02,2016-09-06,2016,13.369999885559082,roll_21dte,93.335386373309,2.3571,3037.260049424803,35
bull_call_diagonal,LOW_VOL,LOW,BULLISH,2016-09-06,2016-09-09,2016,12.020000457763672,trend_flip,86.18988373016839,2.5525,-2677.543252738478,3
bull_call_diagonal,NORMAL,NEUTRAL,BEARISH,2016-09-09,2016-09-14,2016,17.5,trend_flip,118.59069458455633,1.8551,37.786825400181876,5
bull_call_diagonal,NORMAL,NEUTRAL,BEARISH,2016-09-14,2016-09-19,2016,18.139999389648438,trend_flip,122.40390845163574,1.7973,499.2637996155497,5
bull_call_diagonal,NORMAL,NEUTRAL,BEARISH,2016-09-19,2016-09-26,2016,15.529999732971191,trend_flip,106.43728235494018,2.0669,353.3051798565829,7
bull_call_diagonal,LOW_VOL,LOW,BEARISH,2016-09-26,2016-09-29,2016,14.5,trend_flip,100.27190390763167,2.194,326.9011296906504,3
bull_call_diagonal,LOW_VOL,LOW,BEARISH,2016-09-29,2016-10-04,2016,14.020000457763672,trend_flip,97.21512899794959,2.263,-179.55656323816342,5
bull_call_diagonal,LOW_VOL,LOW,BEARISH,2016-10-04,2016-10-07,2016,13.630000114440918,trend_flip,94.95476862705993,2.3169,264.9419957875307,3
bull_call_diagonal,LOW_VOL,LOW,BEARISH,2016-10-07,2016-10-12,2016,13.479999542236328,trend_flip,93.97182978930982,2.3411,-429.4547356929949,5
bull_call_diagonal,NORMAL,NEUTRAL,BEARISH,2016-10-12,2016-10-17,2016,15.90999984741211,trend_flip,108.81837624166667,2.0217,-942.8517386171942,5
bull_call_diagonal,NORMAL,NEUTRAL,BEARISH,2016-10-17,2016-10-20,2016,16.209999084472656,trend_flip,110.66856462517342,1.9879,735.0482878688472,3
bull_call_diagonal,LOW_VOL,LOW,BEARISH,2016-10-20,2016-10-25,2016,13.75,trend_flip,95.5526700308684,2.3024,86.79452791483168,5
bull_call_diagonal,LOW_VOL,LOW,BEARISH,2016-10-25,2016-10-28,2016,13.460000038146973,trend_flip,93.26032761159968,2.359,-500.251858159655,3
bull_call_diagonal,NORMAL,NEUTRAL,BEARISH,2016-10-28,2016-11-02,2016,16.190000534057617,trend_flip,109.95166202640189,2.0009,-1163.9170030143382,5
bull_call_diagonal,NORMAL,HIGH,BEARISH,2016-11-02,2016-11-07,2016,19.31999969482422,trend_flip,127.99060653849517,1.7189,2262.464272571233,5
bull_call_diagonal,NORMAL,HIGH,BEARISH,2016-11-07,2016-12-12,2016,18.709999084472656,roll_21dte,125.93419645445192,1.7469,10383.076459271579,35
bull_call_diagonal,LOW_VOL,LOW,BULLISH,2016-12-12,2017-01-18,2016,12.640000343322754,roll_21dte,92.72260484887045,2.3727,1620.5344308189506,37
bull_call_diagonal,LOW_VOL,LOW,BULLISH,2017-01-18,2017-02-22,2017,12.479999542236328,roll_21dte,92.7273138251852,2.3725,9227.3939850235,35
bull_call_diagonal,LOW_VOL,LOW,BULLISH,2017-02-22,2017-03-28,2017,11.739999771118164,roll_21dte,90.89262723594334,2.4204,-894.1465853387219,34
bull_call_diagonal,LOW_VOL,LOW,BULLISH,2017-03-28,2017-04-12,2017,11.529999732971191,trend_flip,89.19992682652662,2.4664,630.422748047406,15
bull_call_diagonal,NORMAL,HIGH,BEARISH,2017-04-12,2017-04-18,2017,15.770000457763672,trend_flip,118.24450015019852,1.8606,-595.3043192463939,6
bull_call_diagonal,LOW_VOL,HIGH,BEARISH,2017-04-18,2017-04-21,2017,14.420000076293945,trend_flip,108.62312307585364,2.0254,601.1808965424449,3
bull_call_diagonal,LOW_VOL,HIGH,BEARISH,2017-04-21,2017-05-17,2017,14.630000114440918,trend_flip,110.72112853691806,1.987,1172.164677962189,26
bull_call_diagonal,NORMAL,HIGH,BEARISH,2017-05-17,2017-06-21,2017,15.59000015258789,roll_21dte,117.98103598694968,1.8647,7042.469365042858,35
bull_call_diagonal,LOW_VOL,LOW,BULLISH,2017-06-21,2017-07-26,2017,10.75,roll_21dte,86.07579948717012,2.5559,4719.237443694287,35
bull_call_diagonal,LOW_VOL,LOW,BULLISH,2017-07-26,2017-08-10,2017,9.600000381469727,trend_flip,78.04304086484296,2.819,-24.581138896838752,15
bull_call_diagonal,NORMAL,HIGH,BEARISH,2017-08-10,2017-08-17,2017,16.040000915527344,trend_flip,125.47019425546466,1.7534,-732.5356239787719,7
bull_call_diagonal,NORMAL,HIGH,BEARISH,2017-08-17,2017-09-21,2017,15.550000190734863,roll_21dte,121.44365661588392,1.8115,6171.305160147335,35
bull_call_diagonal,LOW_VOL,LOW,BULLISH,2017-09-21,2017-10-25,2017,9.670000076293945,roll_21dte,80.30395875766715,2.7396,7045.80964234554,34
bull_call_diagonal,LOW_VOL,NEUTRAL,BULLISH,2017-10-25,2017-11-29,2017,11.229999542236328,roll_21dte,93.849867318051,2.3442,7170.4719696759075,35
bull_call_diagonal,LOW_VOL,LOW,BULLISH,2017-11-29,2018-01-04,2017,10.699999809265137,roll_21dte,92.1731247977848,2.3868,9685.848011336904,36
bull_call_diagonal,LOW_VOL,LOW,BULLISH,2018-01-04,2018-02-05,2018,9.220000267028809,50pct_profit,83.49678804029429,2.6348,13595.953096249348,32
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2018-02-05,2018-02-08,2018,37.31999969482422,trend_flip,286.61969634749494,0.7327,-2683.166146014877,3
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2018-02-08,2018-02-13,2018,33.459999084472656,trend_flip,254.8212825564317,0.8241,2288.857495207181,5
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2018-02-13,2018-03-01,2018,24.969999313354492,trend_flip,204.48974490764215,1.0269,412.22199076457383,16
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2018-03-01,2018-03-19,2018,22.469999313354492,trend_flip,187.00676590723174,1.123,1385.8052234543632,18
bull_call_diagonal,NORMAL,HIGH,BEARISH,2018-03-19,2018-03-22,2018,19.020000457763672,trend_flip,162.26387720907098,1.3558,-2262.427092592352,3
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2018-03-22,2018-03-27,2018,23.34000015258789,trend_flip,190.8316538581239,1.1004,-1581.0050811440992,5
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2018-03-27,2018-04-02,2018,22.5,trend_flip,182.46723257728183,1.1509,-1150.9070347130655,6
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2018-04-02,2018-04-05,2018,23.6200008392334,trend_flip,188.3635897963536,1.1149,3417.4337977625646,3
bull_call_diagonal,NORMAL,HIGH,BEARISH,2018-04-05,2018-04-10,2018,18.940000534057617,trend_flip,158.91164523920258,1.3844,78.59624956514935,5
bull_call_diagonal,NORMAL,HIGH,BEARISH,2018-04-10,2018-04-13,2018,20.469999313354492,trend_flip,171.35363985584627,1.2839,-664.1740269216305,3
bull_call_diagonal,NORMAL,HIGH,BEARISH,2018-04-13,2018-04-24,2018,17.40999984741211,trend_flip,147.90039807085782,1.4875,-1133.0745512248488,11
bull_call_diagonal,NORMAL,HIGH,BEARISH,2018-04-24,2018-04-27,2018,18.020000457763672,trend_flip,150.65159450676038,1.4603,1746.7305879964283,3
bull_call_diagonal,NORMAL,HIGH,BEARISH,2018-04-27,2018-05-02,2018,15.40999984741211,trend_flip,131.7787543418791,1.6695,-2140.6863363962257,5
bull_call_diagonal,NORMAL,HIGH,BEARISH,2018-05-02,2018-06-06,2018,15.970000267028809,roll_21dte,134.45538538552546,1.6362,10162.332230804457,35
bull_call_diagonal,LOW_VOL,NEUTRAL,BULLISH,2018-06-06,2018-06-27,2018,11.640000343322754,trend_flip,105.5220272083609,2.0849,-2286.5528031115487,21
bull_call_diagonal,NORMAL,HIGH,BEARISH,2018-06-27,2018-08-01,2018,17.90999984741211,roll_21dte,153.04942727374953,1.4374,7844.706350318455,35
bull_call_diagonal,LOW_VOL,NEUTRAL,BULLISH,2018-08-01,2018-09-05,2018,13.149999618530273,roll_21dte,120.37287478662006,1.8277,6526.042833786813,35
bull_call_diagonal,LOW_VOL,NEUTRAL,BULLISH,2018-09-05,2018-10-09,2018,13.90999984741211,roll_21dte,130.61566783815226,1.6843,299.20205298326346,34
bull_call_diagonal,NORMAL,HIGH,NEUTRAL,2018-10-09,2018-10-12,2018,15.949999809265137,trend_flip,147.29192702868966,1.4936,-4166.75046914112,3
bull_call_diagonal,NORMAL,HIGH,BEARISH,2018-10-12,2018-10-17,2018,21.309999465942383,trend_flip,184.6654503935697,1.1913,1606.2796364012659,5
bull_call_diagonal,NORMAL,HIGH,BEARISH,2018-10-17,2018-10-22,2018,17.399999618530273,trend_flip,154.83647234242528,1.4209,-2258.6901483857423,5
bull_call_diagonal,NORMAL,HIGH,BEARISH,2018-10-22,2018-10-25,2018,19.639999389648438,trend_flip,170.91802289018642,1.2872,-1202.8413142489478,3
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2018-10-25,2018-10-30,2018,24.219999313354492,trend_flip,201.53684411082133,1.042,-1129.7809640188952,5
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2018-10-30,2018-11-02,2018,23.350000381469727,trend_flip,192.96912932169437,1.0883,1370.107004976157,3
bull_call_diagonal,NORMAL,HIGH,BEARISH,2018-11-02,2018-11-09,2018,19.510000228881836,trend_flip,167.2934749777835,1.3151,2923.4326399879933,7
bull_call_diagonal,NORMAL,HIGH,BEARISH,2018-11-09,2018-11-14,2018,17.360000610351562,trend_flip,153.57116797897686,1.4326,-3038.8851929452676,5
bull_call_diagonal,NORMAL,HIGH,BEARISH,2018-11-14,2018-11-19,2018,21.25,trend_flip,179.55743004282817,1.2252,-777.379155085821,5
bull_call_diagonal,NORMAL,HIGH,BEARISH,2018-11-19,2018-11-23,2018,20.100000381469727,trend_flip,169.9025154425625,1.2949,-2631.93118510544,4
bull_call_diagonal,NORMAL,HIGH,BEARISH,2018-11-23,2018-11-28,2018,21.520000457763672,trend_flip,176.54740142096534,1.2461,5336.699487851888,5
bull_call_diagonal,NORMAL,HIGH,BEARISH,2018-11-28,2018-12-04,2018,18.489999771118164,trend_flip,160.8042340399693,1.3681,-1699.7648438141534,6
bull_call_diagonal,NORMAL,HIGH,BEARISH,2018-12-04,2018-12-10,2018,20.739999771118164,trend_flip,175.48335989502175,1.2537,-2602.330777397978,6
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2018-12-10,2018-12-13,2018,22.639999389648438,trend_flip,186.06097178577147,1.1287,304.49730764007967,3
bull_call_diagonal,NORMAL,HIGH,BEARISH,2018-12-13,2018-12-18,2018,20.649999618530273,trend_flip,171.37418351868462,1.2837,-3646.3421889854985,5
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2018-12-18,2018-12-21,2018,25.579999923706055,trend_flip,199.10886957318337,1.0547,-4252.624577486908,3
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2018-12-21,2018-12-27,2018,30.110000610351562,trend_flip,218.79100851245164,0.9598,2798.1718302783197,6
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2018-12-27,2019-01-02,2018,29.959999084472656,trend_flip,223.00880588448172,0.9417,18.57190437509723,6
