strategy_key,regime,iv_signal,trend,entry_date,exit_date,entry_year,entry_vix,exit_reason,entry_credit,contracts,pnl,hold_days
bull_put_spread,HIGH_VOL,HIGH,NEUTRAL,2007-09-17,2007-09-19,2007,26.479999542236328,roll_up,-14.479766861034335,3.4699,2768.8526533307554,2
bull_put_spread,NORMAL,HIGH,BULLISH,2007-09-19,2007-10-02,2007,20.030000686645508,roll_21dte,-10.66617405130674,4.3831,1151.2969776598234,13
bull_put_spread,NORMAL,HIGH,BULLISH,2007-10-02,2007-10-15,2007,18.489999771118164,roll_21dte,-9.801949356564535,4.5734,210.4681799670426,13
bull_put_spread,NORMAL,HIGH,BULLISH,2007-10-15,2007-10-26,2007,19.25,roll_21dte,-10.306398399226964,4.4384,-368.0070522359235,11
bull_put_spread,NORMAL,HIGH,BULLISH,2007-10-26,2007-11-08,2007,19.559999465942383,roll_21dte,-10.365781879749647,4.4436,-6411.592235455649,13
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2007-11-08,2007-11-21,2007,26.15999984741211,roll_21dte,-13.95660398450687,3.5567,-3256.766698713405,13
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2007-11-21,2007-11-28,2007,26.84000015258789,roll_up,-13.925332418538062,3.616,2093.385726276658,7
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2007-11-28,2007-12-10,2007,24.110000610351562,roll_up,-12.771670881131769,3.7348,2491.679307489438,12
bull_put_spread,NORMAL,HIGH,NEUTRAL,2007-12-10,2007-12-21,2007,20.739999771118164,roll_21dte,-11.041473638566032,4.3304,-845.4692133852212,11
bull_put_spread,NORMAL,NEUTRAL,NEUTRAL,2007-12-21,2008-01-07,2007,18.469999313354492,roll_21dte,-9.264695516219405,4.8143,-8145.868339958057,17
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2008-01-07,2008-01-18,2008,23.790000915527344,roll_21dte,-12.190494049484272,3.9027,-8504.343562393755,11
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2008-01-18,2008-01-31,2008,27.18000030517578,roll_up,-13.195406113322605,3.8318,2343.762420283324,13
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2008-01-31,2008-02-13,2008,26.200000762939453,roll_21dte,-13.273414771587056,3.7684,232.67622715484907,13
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2008-02-13,2008-02-27,2008,24.8799991607666,roll_21dte,-12.192910280891994,3.9767,1229.426224025221,14
bull_put_spread,HIGH_VOL,NEUTRAL,BEARISH,2008-02-27,2008-03-10,2008,22.690000534057617,stop_loss,-11.306167997706183,4.1425,-11110.65920157019,12
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2008-03-10,2008-03-11,2008,29.3799991607666,roll_up,-14.073671034883347,3.7549,1902.4888254178022,1
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2008-03-11,2008-03-25,2008,26.360000610351562,roll_21dte,-12.92097520160192,3.8832,1681.0470291197496,14
bull_put_spread,HIGH_VOL,HIGH,NEUTRAL,2008-03-25,2008-04-07,2008,25.719999313354492,roll_21dte,-12.759246640300205,3.8716,1688.2432253152604,13
bull_put_spread,HIGH_VOL,NEUTRAL,BULLISH,2008-04-07,2008-04-18,2008,22.420000076293945,roll_21dte,-11.039684331967266,4.2033,1367.2782577469866,11
bull_put_spread,NORMAL,LOW,BULLISH,2008-04-18,2008-05-01,2008,20.1299991607666,roll_21dte,-9.843632577723326,4.7714,1210.5408806889805,13
bull_put_spread,NORMAL,LOW,BULLISH,2008-05-01,2008-05-14,2008,18.8799991607666,roll_21dte,-9.208600790504704,4.9136,512.5874277788778,13
bull_put_spread,NORMAL,LOW,BULLISH,2008-05-14,2008-05-28,2008,17.65999984741211,roll_21dte,-8.433887540467566,5.1646,-1119.8373127403765,14
bull_put_spread,NORMAL,LOW,BULLISH,2008-05-28,2008-06-10,2008,19.06999969482422,roll_21dte,-9.29092911000535,4.9224,-3233.9383726871147,13
bull_put_spread,HIGH_VOL,NEUTRAL,BEARISH,2008-06-10,2008-06-23,2008,23.18000030517578,roll_21dte,-11.124286634965614,4.2105,-2164.5877218107403,13
bull_put_spread,HIGH_VOL,NEUTRAL,BEARISH,2008-06-23,2008-07-07,2008,22.639999389648438,roll_21dte,-10.483074243445515,4.4195,-6415.89595014146,14
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2008-07-07,2008-07-18,2008,25.780000686645508,roll_21dte,-11.843974242332791,4.1869,1064.1405645830596,11
bull_put_spread,HIGH_VOL,NEUTRAL,BEARISH,2008-07-18,2008-07-31,2008,24.049999237060547,roll_21dte,-10.940160367440825,4.3696,852.3106334120453,13
bull_put_spread,HIGH_VOL,NEUTRAL,BEARISH,2008-07-31,2008-08-13,2008,22.940000534057617,roll_21dte,-10.413928060012125,4.5078,1284.2815407499022,13
bull_put_spread,NORMAL,LOW,NEUTRAL,2008-08-13,2008-08-26,2008,21.549999237060547,roll_21dte,-9.73560974552413,4.9708,-180.16623284498,13
bull_put_spread,NORMAL,LOW,NEUTRAL,2008-08-26,2008-09-09,2008,20.489999771118164,roll_21dte,-8.992454761014926,5.2316,-5371.602638611756,14
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2008-09-09,2008-09-22,2008,25.469999313354492,roll_21dte,-11.157973715875954,4.3894,-2071.8564259192613,13
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2008-09-22,2008-10-03,2008,33.849998474121094,roll_21dte,-15.84713236541566,3.5501,-8608.382611645842,11
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2008-10-03,2008-10-16,2008,45.13999938964844,roll_21dte,-19.8428939514763,3.223,-10387.426192644745,13
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2008-10-16,2008-10-20,2008,67.61000061035156,roll_up,-27.723181751447584,2.7897,3159.402408029069,4
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2008-10-20,2008-10-31,2008,52.970001220703125,roll_21dte,-21.236780930658796,3.2426,-643.4957609960086,11
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2008-10-31,2008-11-04,2008,59.88999938964844,roll_up,-24.375842576637183,2.9735,2894.0985661695445,4
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2008-11-04,2008-11-17,2008,47.72999954223633,roll_21dte,-19.468680971139577,3.3583,-10993.845266734375,13
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2008-11-17,2008-11-26,2008,69.1500015258789,roll_up,-25.43638938672649,3.1082,3793.540498475808,9
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2008-11-26,2008-12-10,2008,54.91999816894531,roll_21dte,-20.305267881624616,3.4599,1325.2061703365862,14
bull_put_spread,HIGH_VOL,HIGH,NEUTRAL,2008-12-10,2008-12-23,2008,55.72999954223633,roll_21dte,-20.57971343177482,3.4191,236.57669425746394,13
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2008-12-23,2008-12-30,2008,45.02000045776367,roll_up,-15.542132242711858,4.081,1920.888825646511,7
bull_put_spread,HIGH_VOL,HIGH,NEUTRAL,2008-12-30,2009-01-02,2008,41.630001068115234,roll_up,-14.733808697052211,4.1778,2106.734473426901,3
bull_put_spread,HIGH_VOL,HIGH,BULLISH,2009-01-02,2009-01-15,2009,39.189998626708984,roll_21dte,-14.460010743628317,4.1551,-7932.148815280058,13
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2009-01-15,2009-01-28,2009,51.0,roll_up,-17.489596776476276,3.8525,3564.9124851969864,13
bull_put_spread,HIGH_VOL,NEUTRAL,NEUTRAL,2009-01-28,2009-02-10,2009,39.65999984741211,roll_21dte,-13.35245331380196,4.5018,-3851.961274021855,13
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2009-02-10,2009-02-24,2009,46.66999816894531,roll_21dte,-15.565997430491223,4.1639,-3222.0850219784247,14
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2009-02-24,2009-03-09,2009,45.4900016784668,roll_21dte,-14.30594658107988,4.4974,-9512.290878862039,13
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2009-03-09,2009-03-10,2009,49.68000030517578,roll_up,-13.800601188392832,4.8612,2834.9310004715185,1
bull_put_spread,HIGH_VOL,NEUTRAL,BEARISH,2009-03-10,2009-03-12,2009,44.369998931884766,roll_up,-12.722948188414847,4.9672,2082.7154472496777,2
bull_put_spread,HIGH_VOL,NEUTRAL,BEARISH,2009-03-12,2009-03-17,2009,41.18000030517578,roll_up,-11.957764311962308,5.1167,1580.2017309258706,5
bull_put_spread,HIGH_VOL,NEUTRAL,BEARISH,2009-03-17,2009-03-23,2009,40.79999923706055,roll_up,-12.64187568447268,4.8434,2009.9618270354742,6
bull_put_spread,HIGH_VOL,NEUTRAL,BULLISH,2009-03-23,2009-04-03,2009,43.22999954223633,roll_21dte,-14.302191599624777,4.4027,2231.7223821022767,11
bull_put_spread,HIGH_VOL,NEUTRAL,BULLISH,2009-04-03,2009-04-17,2009,39.70000076293945,roll_21dte,-12.894104156393183,4.6557,2849.7069631640707,14
bull_put_spread,HIGH_VOL,NEUTRAL,BULLISH,2009-04-17,2009-04-30,2009,33.939998626708984,roll_21dte,-11.414552073800053,4.9313,446.66722297432005,13
bull_put_spread,HIGH_VOL,NEUTRAL,BULLISH,2009-04-30,2009-05-04,2009,36.5,roll_up,-12.364005924229616,4.7047,1856.2891640542546,4
bull_put_spread,HIGH_VOL,LOW,BULLISH,2009-05-04,2009-05-15,2009,34.529998779296875,roll_21dte,-12.105469540204865,4.6776,-797.4699916239359,11
bull_put_spread,HIGH_VOL,LOW,BULLISH,2009-05-15,2009-05-18,2009,33.119998931884766,roll_up,-11.052859953968095,5.0063,1606.9957019583608,3
bull_put_spread,HIGH_VOL,LOW,BULLISH,2009-05-18,2009-06-01,2009,30.239999771118164,roll_21dte,-10.376584551121397,5.1694,2149.8277361344913,14
bull_put_spread,HIGH_VOL,LOW,BULLISH,2009-06-01,2009-06-12,2009,30.040000915527344,roll_21dte,-10.740710990274437,4.9693,1025.7269155892172,11
