strategy_key,regime,iv_signal,trend,entry_date,exit_date,entry_year,entry_vix,exit_reason,entry_credit,contracts,pnl,hold_days
bull_call_diagonal,HIGH_VOL,NEUTRAL,BULLISH,2000-01-03,2000-01-24,2000,24.209999084472656,trend_flip,110.87046277872895,1.8941,-5207.4685322835785,21
bull_call_diagonal,HIGH_VOL,NEUTRAL,BEARISH,2000-01-24,2000-01-27,2000,24.06999969482422,trend_flip,106.55627159201941,1.9708,-306.7857490285378,3
bull_call_diagonal,HIGH_VOL,NEUTRAL,BEARISH,2000-01-27,2000-02-01,2000,23.540000915527344,trend_flip,103.89625682387441,2.0212,794.0750174114497,5
bull_call_diagonal,HIGH_VOL,NEUTRAL,BEARISH,2000-02-01,2000-02-11,2000,23.450000762939453,trend_flip,104.01105062805107,2.019,-1792.1259225559056,10
bull_call_diagonal,HIGH_VOL,NEUTRAL,BEARISH,2000-02-11,2000-02-16,2000,24.420000076293945,trend_flip,106.24347285660474,1.9766,-80.12149157307667,5
bull_call_diagonal,HIGH_VOL,NEUTRAL,BEARISH,2000-02-16,2000-02-22,2000,23.510000228881836,trend_flip,102.96145300164358,2.0396,-2606.9009371895163,6
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2000-02-22,2000-02-25,2000,25.860000610351562,trend_flip,108.46101079026522,1.9362,-1678.7399333723822,3
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2000-02-25,2000-03-01,2000,25.200000762939453,trend_flip,105.07536102541604,1.9986,3062.854884561027,5
bull_call_diagonal,NORMAL,LOW,BEARISH,2000-03-01,2000-03-06,2000,21.639999389648438,trend_flip,95.57887402533481,2.3018,990.8800450492267,5
bull_call_diagonal,NORMAL,LOW,BEARISH,2000-03-06,2000-03-13,2000,21.5,trend_flip,95.1367992541962,2.3125,-492.2582291872162,7
bull_call_diagonal,HIGH_VOL,NEUTRAL,BEARISH,2000-03-13,2000-04-14,2000,22.850000381469727,roll_21dte,100.83801356912659,2.0825,197.95424526217553,32
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2000-04-14,2000-05-04,2000,33.4900016784668,trend_flip,136.77651749709776,1.5354,3296.8179281741845,20
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2000-05-04,2000-05-09,2000,30.770000457763672,trend_flip,132.11492964020044,1.5895,-37.89097579244436,5
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2000-05-09,2000-05-12,2000,28.93000030517578,trend_flip,125.49706280620995,1.6733,252.97038675608502,3
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2000-05-12,2000-05-19,2000,26.049999237060547,trend_flip,115.90665326205334,1.8118,-1187.2922472038201,7
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2000-05-19,2000-05-24,2000,25.440000534057617,trend_flip,112.22088720234211,1.8713,-781.3905282603666,5
bull_call_diagonal,HIGH_VOL,NEUTRAL,BEARISH,2000-05-24,2000-05-30,2000,24.31999969482422,trend_flip,107.14407241785233,1.96,1596.9079856743924,6
bull_call_diagonal,HIGH_VOL,NEUTRAL,BEARISH,2000-05-30,2000-07-03,2000,23.6200008392334,roll_21dte,106.48445234783128,1.9721,3906.2552846773306,34
bull_call_diagonal,NORMAL,LOW,BULLISH,2000-07-03,2000-07-28,2000,19.829999923706055,trend_flip,94.06324204584746,2.3389,-5970.9626214319405,25
bull_call_diagonal,NORMAL,LOW,BEARISH,2000-07-28,2000-08-02,2000,20.84000015258789,trend_flip,94.96753082775854,2.3166,1451.1666831512384,5
bull_call_diagonal,NORMAL,LOW,BEARISH,2000-08-02,2000-09-06,2000,20.0,roll_21dte,92.50934384401978,2.3781,5140.158111809832,35
bull_call_diagonal,NORMAL,LOW,BULLISH,2000-09-06,2000-09-15,2000,20.790000915527344,trend_flip,99.40962918492448,2.2131,-3485.9672017495427,9
bull_call_diagonal,NORMAL,LOW,BEARISH,2000-09-15,2000-09-20,2000,18.520000457763672,trend_flip,88.23032545674141,2.4935,-1224.0833101995113,5
bull_call_diagonal,NORMAL,LOW,BEARISH,2000-09-20,2000-09-25,2000,19.93000030517578,trend_flip,93.31459842545496,2.3576,-922.4629025266765,5
bull_call_diagonal,NORMAL,LOW,BEARISH,2000-09-25,2000-09-28,2000,21.40999984741211,trend_flip,98.81864347304855,2.2263,1332.1494765847772,3
bull_call_diagonal,NORMAL,LOW,BEARISH,2000-09-28,2000-10-03,2000,19.469999313354492,trend_flip,92.17045147141522,2.3869,-2693.4381571309864,5
bull_call_diagonal,NORMAL,NEUTRAL,BEARISH,2000-10-03,2000-10-06,2000,21.850000381469727,trend_flip,99.25458406094191,2.2165,-1470.3831578158374,3
bull_call_diagonal,HIGH_VOL,NEUTRAL,BEARISH,2000-10-06,2000-10-11,2000,22.709999084472656,trend_flip,101.83974317244582,2.0621,-3005.821898613998,5
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2000-10-11,2000-10-16,2000,26.56999969482422,trend_flip,112.59922620763047,1.865,747.2508362154556,5
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2000-10-16,2000-10-19,2000,26.790000915527344,trend_flip,113.99538092500967,1.8422,805.2566014240689,3
