vix_trend_bucket,entry_count,win_rate,avg_pnl_pct,median_pnl_pct,worst_pnl_pct,worst_pnl_pct_nlv,stop_hit_rate,dollar_per_bp_day,avg_hold_days,total_pnl
1_falling,360,0.7666666666666667,0.10598350337998651,0.8550232545146198,-14.654707520559539,-0.07271229078345502,0.002777777777777778,0.0007338333410965178,35.88611111111111,117706.81416072708
2_flat,235,0.7531914893617021,-0.08485393068548275,0.8178639565570848,-21.23003447297533,-0.10593410334355823,0.01276595744680851,8.803150693018871e-06,36.45106382978724,-43281.42984036532
3_rising,130,0.7692307692307693,0.15990945793927422,0.9056454069949753,-5.687492327421855,-0.043371096095139,0.0,0.0011712894604155497,32.49230769230769,68776.85345363317
