ivp_bucket,entry_count,win_rate,avg_pnl_pct,median_pnl_pct,worst_pnl_pct,worst_pnl_pct_nlv,stop_hit_rate,dollar_per_bp_day,avg_hold_days,total_pnl
1_<30,412,0.7548543689320388,0.1347638353835571,0.8263249241942205,-17.012243174540288,-0.05603206339960553,0.0048543689320388345,0.0005306049058972618,36.80339805825243,168761.83362707484
2_30-43,75,0.7733333333333333,-0.09414845487741033,0.9043559910501449,-9.596761594629887,-0.06873323882002894,0.0,0.0004891998104809631,34.44,-12414.658497834991
3_43-55,84,0.7738095238095238,-0.050255910543944626,0.7440235166102896,-21.23003447297533,-0.10593410334355823,0.011904761904761904,-0.00024406014364166613,36.36904761904762,-25459.60735999006
4_55-70,76,0.7894736842105263,-0.18097412378637012,0.9054352518469349,-18.827501995084223,-0.09766242840578218,0.013157894736842105,0.0006223160840463376,31.907894736842106,-67895.384940638
5_>70,78,0.7564102564102564,0.10917411370574459,0.9014647160455638,-4.43346721464283,-0.043371096095139,0.0,0.0017490025092854044,31.833333333333332,80210.05494538315
