variant,layer,n_trades,entries_per_yr,cum_pnl,ann_pnl_usd,ann_pnl_pct_nlv,avg_pnl_per_trade,hit_rate_pct,worst_trade,worst_pct_nlv,max_dd_pct,w20d_pct,w63d_pct,sharpe,bp_mean,bp_p95,bp_mean_pct_nlv,bp_p95_pct_nlv,effective_expiry_count,max_expiry_concentration_pct,gate_5pct_worst
V1b_weekly_catchup,Layer1_shadow,816,30.90909090909091,6220830.475797347,235637.51802262678,26.357664208347515,7623.566759555572,68.75,-38326.662045206744,-4.287098662774803,-6.228011023310232,-3.1632223458091184,-4.509216425345202,2.05689943235461,143061.21300544136,264802.3464824991,16.0023728194006,29.619949270973052,726.5547975673273,0.2925628336702785,True
V1b_weekly_catchup,Layer2_production,525,19.886363636363637,3512803.929529808,133060.75490643212,14.883753345238492,6691.055103866301,71.42857142857143,-38326.662045206744,-4.287098662774803,-7.293236941109821,-3.3577742894875353,-4.158097973126676,1.6089517882420779,110854.3128029606,260940.02550173725,12.399811275498948,29.187922315630566,452.3010415311566,0.44313821786961677,True
V3_daily_cluster,Layer1_shadow,917,34.734848484848484,6630829.873433148,251167.79823610408,28.094832017461307,7231.003133514882,69.3565976008724,-38326.662045206744,-4.287098662774803,-3.071584337146797,-3.0715843371467972,-1.8528987160288102,2.2751846974413685,148625.3902331986,285845.483304719,16.62476400818776,31.973767707462976,808.53071036565,0.26164439951606167,True
V3_daily_cluster,Layer2_production,559,21.174242424242426,3525860.038887388,133555.30450331015,14.939072092092859,6307.441930031106,71.19856887298748,-38326.662045206744,-4.287098662774803,-5.172757419327552,-3.319024570494559,-4.537929174192026,1.660009666191645,111308.13506861671,256512.6151911047,12.45057439246272,28.692686262987106,482.89628500675974,0.4180603682842926,True
BaselineB_cluster,Layer1_shadow,254,9.621212121212121,1432850.607119724,54274.644209080456,6.0709892851320415,5641.144122518598,65.35433070866141,-38326.662045206744,-4.287098662774803,-7.1591839822525944,-3.0944073718175495,-4.221265855698371,0.9486758546891724,92726.40409183405,184691.42752642624,10.37208099461231,20.658996367609202,221.93472128254368,0.8881249712520701,True
BaselineB_cluster,Layer2_production,254,9.621212121212121,1432850.607119724,54274.644209080456,6.0709892851320415,5641.144122518598,65.35433070866141,-38326.662045206744,-4.287098662774803,-7.1591839822525944,-3.0944073718175495,-4.221265855698371,0.9486758546891724,92726.40409183405,184691.42752642624,10.37208099461231,20.658996367609202,221.93472128254368,0.8881249712520701,True
