date,spx_pnl,hv_pnl,q42a_pnl,cash_pnl,total_pnl,cum_pnl,equity
2000-01-27,-1563.3162881357594,-389.0126552923505,0.0,38.13690476190476,-1914.192038666205,-6847.853048901834,887152.1469510981
2000-01-28,-12955.86247837767,-3553.6444655631612,0.0,38.13690476190476,-16471.370039178928,-23319.223088080762,870680.7769119192
2000-01-31,11379.84064340478,3031.829571666026,0.0,38.13690476190476,14449.807119832709,-8869.415968248053,885130.584031752
2000-02-01,-2224.91190138315,1448.7844550497641,0.0,38.13690476190476,-737.9905415714811,-9607.406509819535,884392.5934901804
2000-02-02,0.0,200.91917386997693,0.0,38.13690476190476,239.0560786318817,-9368.350431187653,884631.6495688123
2000-02-03,0.0,1121.0747655226953,0.0,38.13690476190476,1159.2116702846001,-8209.138760903053,885790.861239097
2000-02-04,1230.1171193987673,189.51710998174462,0.0,38.13690476190476,1457.7711341424167,-6751.367626760637,887248.6323732394
2000-02-07,-1692.9576688967275,-239.5388880794883,0.0,38.13690476190476,-1894.359652214311,-8645.727278974948,885354.272721025
2000-02-08,5345.004721168817,1027.2280075547287,0.0,38.13690476190476,6410.36963348545,-2235.3576454894974,891764.6423545105
2000-02-09,-4280.19419028463,-1379.004617575376,0.0,38.13690476190476,-5621.0619030981015,-7856.419548587599,886143.5804514124
2000-02-10,539.4516448655594,285.8169509298705,0.0,38.13690476190476,863.4055005573346,-6993.014048030264,887006.9859519697
2000-02-11,-5905.000809008746,-1786.1346633280107,0.0,38.13690476190476,-7652.998567574852,-14646.012615605116,879353.9873843949
2000-02-14,1351.226107725351,154.35564495898575,0.0,38.13690476190476,1543.7186574462417,-13102.293958158874,880897.7060418411
2000-02-15,6682.615931257204,596.4633262906091,0.0,38.13690476190476,7317.216162309717,-5785.077795849157,888214.9222041508
2000-02-16,-2843.6170771625775,-403.58885910359277,0.0,38.13690476190476,-3209.0690315042657,-8994.146827353423,885005.8531726466
2000-02-17,1919.2724564099215,129.88564513250935,0.0,38.13690476190476,2087.2950063043354,-6906.851821049087,887093.1481789509
2000-02-18,-16243.41049241862,-1896.9596892061645,0.0,38.13690476190476,-18102.23327686288,-25009.085097911968,868990.914902088
2000-02-22,2735.950990109108,369.8765651921917,0.0,38.13690476190476,3143.964460063204,-21865.120637848762,872134.8793621513
2000-02-23,7539.512491476365,0.0,0.0,38.13690476190476,7577.649396238269,-14287.471241610492,879712.5287583895
2000-02-24,-2609.299869369077,0.0,0.0,38.13690476190476,-2571.1629646071724,-16858.634206217663,877141.3657937823
2000-02-25,-8040.831210958685,0.0,0.0,38.13690476190476,-8002.69430619678,-24861.328512414442,869138.6714875855
2000-02-28,7018.46537378627,0.0,0.0,38.13690476190476,7056.602278548175,-17804.72623386627,876195.2737661337
2000-02-29,9721.064419717437,0.0,0.0,38.13690476190476,9759.201324479342,-8045.524909386928,885954.4750906131
2000-03-01,8658.040705646981,0.0,0.0,38.13690476190476,8696.177610408886,650.6527010219579,894650.652701022
2000-03-02,3340.5962521700076,0.0,0.0,38.13690476190476,3378.733156931912,4029.38585795387,898029.3858579539
2000-03-03,22752.91116550948,0.0,0.0,38.13690476190476,22791.048070271383,26820.433928225255,920820.4339282253
2000-03-06,1113.6796088844649,0.0,0.0,38.13690476190476,1151.8165136463697,27972.250441871623,921972.2504418716
2000-03-07,2775.5868300055445,0.0,0.0,38.13690476190476,2813.723734767449,30785.974176639073,924785.9741766391
2000-03-08,-720.7443778996428,0.0,0.0,38.13690476190476,-682.607473137738,30103.366703501335,924103.3667035013
2000-03-09,-3489.181401531744,0.0,0.0,38.13690476190476,-3451.0444967698395,26652.322206731496,920652.3222067315
2000-03-10,4219.174366185425,0.0,0.0,38.13690476190476,4257.31127094733,30909.633477678828,924909.6334776789
2000-03-13,-2036.3100740707152,0.0,0.0,38.13690476190476,-1998.1731693088104,28911.460308370017,922911.4603083701
2000-03-14,-1374.7262702058051,0.0,0.0,38.13690476190476,-1336.5893654439003,27574.870942926118,921574.8709429262
2000-03-15,3151.998806425964,0.0,0.0,38.13690476190476,3190.1357111878688,30765.006654113986,924765.006654114
2000-03-16,-13936.229750432418,0.0,0.0,38.13690476190476,-13898.092845670513,16866.913808443474,910866.9138084435
2000-03-17,-7918.798918009621,0.0,0.0,38.13690476190476,-7880.6620132477165,8986.251795195758,902986.2517951957
2000-03-20,3058.276923040725,-237.3459877019286,0.0,38.13690476190476,2859.067840100701,11845.319635296459,905845.3196352965
2000-03-21,-16874.00958888942,910.2655971826607,0.0,38.13690476190476,-15925.607086944856,-4080.287451648397,889919.7125483516
2000-03-22,-23890.945566438815,146.46747928860293,0.0,38.13690476190476,-23706.341182388307,-27786.628634036704,866213.3713659632
2000-03-23,-13263.22478276371,224.845481884347,0.0,38.13690476190476,-13000.242396117457,-40786.87103015416,853213.1289698458
2000-03-24,-1732.413486582347,-90.20876456927738,0.0,38.13690476190476,-1784.4853463897196,-42571.356376543874,851428.6436234561
2000-03-27,-1026.9220597581443,-421.84686352550784,0.0,38.13690476190476,-1410.6320185217473,-43981.98839506562,850018.0116049343
2000-03-28,3962.9190760971687,-606.2044344403773,0.0,38.13690476190476,3394.8515464186958,-40587.13684864693,853412.8631513531
2000-03-29,2980.224537726004,364.87741706003476,0.0,38.13690476190476,3383.2388595479433,-37203.89798909899,856796.102010901
2000-03-30,943.5972618651795,-1235.5737560734638,0.0,38.13690476190476,-253.83958944637953,-37457.73757854537,856542.2624214547
2000-03-31,3487.0151914264206,1018.1732046383871,0.0,38.13690476190476,4543.325300826712,-32914.41227771866,861085.5877222813
2000-04-03,-211.30796743723113,583.2036040731424,0.0,38.13690476190476,410.03254139781603,-32504.37973632084,861495.6202636792
2000-04-04,-5086.261850450639,-2144.1145922317046,0.0,38.13690476190476,-7192.239537920439,-39696.61927424128,854303.3807257587
2000-04-05,-1193.8316121122552,-1063.7399128267448,0.0,38.13690476190476,-2219.4346201770954,-41916.05389441838,852083.9461055816
2000-04-06,2730.4822453983106,1787.1755780950252,0.0,38.13690476190476,4555.79472825524,-37360.25916616314,856639.7408338368
2000-04-07,4697.918901818863,2266.4271747112593,0.0,38.13690476190476,7002.482981292027,-30357.77618487111,863642.2238151289
2000-04-10,529.7934546807228,-1733.7656066115017,0.0,38.13690476190476,-1165.835247168874,-31523.611432039983,862476.38856796
2000-04-11,-918.1555728958992,-975.8019634253088,0.0,38.13690476190476,-1855.8206315593031,-33379.432063599284,860620.5679364008
2000-04-12,-9300.85449714485,-4384.783133493838,0.0,38.13690476190476,-13647.500725876784,-47026.932789476064,846973.0672105239
2000-04-13,-680.9940511426657,-3432.8399919684216,0.0,38.13690476190476,-4075.6971383491828,-51102.62992782525,842897.3700721747
2000-04-14,-29742.752058608934,-18034.947192352534,0.0,38.13690476190476,-47739.56234619956,-98842.1922740248,795157.8077259752
2000-04-17,27896.755672608102,12875.35203763859,0.0,38.13690476190476,40810.2446150086,-58031.947659016194,835968.0523409838
2000-04-18,20839.041038261767,8687.198092300678,0.0,38.13690476190476,29564.37603532435,-28467.571623691845,865532.4283763082
2000-04-19,-4018.9820345688577,-2383.656817033932,0.0,38.13690476190476,-6364.501946840885,-34832.07357053273,859167.9264294673
2000-04-20,5561.656270319832,2156.682259527679,0.0,38.13690476190476,7756.475434609416,-27075.598135923316,866924.4018640767
2000-04-24,-4119.64316299424,-1515.0338823584207,0.0,38.13690476190476,-5596.540140590756,-32672.138276514073,861327.8617234859
2000-04-25,12068.765988286717,7264.964954944507,0.0,38.13690476190476,19371.86784799313,-13300.270428520944,880699.729571479
2000-04-26,-4606.031926858639,-3138.7470168946234,0.0,38.13690476190476,-7706.642038991358,-21006.912467512302,872993.0875324877
2000-04-27,3540.266276324266,1472.9393683074902,0.0,38.13690476190476,5051.342549393661,-15955.569918118641,878044.4300818813
2000-04-28,-63.22516202269799,-1193.8358665501198,0.0,38.13690476190476,-1218.924123810913,-17174.494041929553,876825.5059580704
2000-05-01,3297.5050904259097,2257.6961630208984,0.0,38.13690476190476,5593.338158208713,-11581.15588372084,882418.8441162792
2000-05-02,-7863.746019569899,-4152.269220634548,0.0,38.13690476190476,-11977.878335442543,-23559.034219163383,870440.9657808366
2000-05-03,-10519.212031238749,-6637.419876217621,0.0,38.13690476190476,-17118.495002694464,-40677.52922185785,853322.4707781421
2000-05-04,1981.2228689166172,72.12496817737701,0.0,38.13690476190476,2091.484741855899,-38586.04448000195,855413.9555199981
2000-05-05,6690.784338095898,4627.0280635774325,0.0,38.13690476190476,11355.949306435235,-27230.09517356671,866769.9048264333
2000-05-08,-519.1157364234368,-1021.9941958038646,0.0,38.13690476190476,-1502.9730274653966,-28733.068201032107,865266.9317989679
2000-05-09,-912.9399170142478,-1517.119097316595,0.0,38.13690476190476,-2391.922109568938,-31124.990310601046,862875.0096893989
2000-05-10,-3191.991836052437,-4048.0089453974697,0.0,38.13690476190476,-7201.863876688002,-38326.85418728905,855673.145812711
2000-05-11,6028.008669018838,4655.855375558815,0.0,38.13690476190476,10722.000949339557,-27604.853237949494,866395.1467620505
2000-05-12,13079.553582388424,1770.268325737942,0.0,38.13690476190476,14887.95881288827,-12716.894425061224,881283.1055749388
2000-05-15,4758.238053329794,2466.2244250947933,0.0,38.13690476190476,7262.599383186492,-5454.295041874732,888545.7049581253
2000-05-16,0.0,926.2289980341563,0.0,38.13690476190476,964.3659027960612,-4489.929139078671,889510.0708609213
2000-05-17,0.0,-644.1863336100539,0.0,38.13690476190476,-606.0494288481491,-5095.978567926821,888904.0214320732
2000-05-18,0.0,-448.6522308919007,0.0,38.13690476190476,-410.5153261299959,-5506.493894056816,888493.5061059432
2000-05-19,0.0,-1055.2001534060537,0.0,38.13690476190476,-1017.0632486441489,-6523.557142700965,887476.442857299
2000-05-22,0.0,-246.00283205186315,0.0,38.13690476190476,-207.8659272899584,-6731.423069990924,887268.5769300091
2000-05-23,0.0,-956.7487036203772,0.0,38.13690476190476,-918.6117988584724,-7650.034868849396,886349.9651311506
2000-05-24,0.0,1327.3686381289679,0.0,38.13690476190476,1365.5055428908727,-6284.529325958523,887715.4706740414
2000-05-25,0.0,-634.9620577552685,0.0,38.13690476190476,-596.8251529933636,-6881.354478951887,887118.6455210481
2000-05-26,0.0,-54.865133137741395,0.0,38.13690476190476,-16.728228375836636,-6898.082707327724,887101.9172926723
2000-05-30,0.0,1703.534782215695,0.0,38.13690476190476,1741.6716869775998,-5156.411020350124,888843.5889796498
2000-05-31,0.0,9.85804717205383,0.0,38.13690476190476,47.99495193395859,-5108.416068416165,888891.5839315838
2000-06-01,0.0,825.1570949225311,0.0,38.13690476190476,863.2939996844359,-4245.122068731729,889754.8779312683
2000-06-02,0.0,484.1194911530039,0.0,38.13690476190476,522.2563959149086,-3722.8656728168207,890277.1343271831
2000-06-05,0.0,-159.74661457699995,0.0,38.13690476190476,-121.60970981509519,-3844.475382631916,890155.5246173681
2000-06-06,-1880.3177421081846,-229.34549519757184,0.0,38.13690476190476,-2071.526332543852,-5916.0017151757675,888083.9982848242
2000-06-07,4556.821415930497,413.2524338998451,0.0,38.13690476190476,5008.210754592246,-907.7909605835212,893092.2090394165
2000-06-08,-1640.645515562977,-203.22343599552255,0.0,38.13690476190476,-1805.7320467965947,-2713.523007380116,891286.4769926199
2000-06-09,2984.910098687325,51.96835264654851,0.0,38.13690476190476,3075.015356095778,361.49234871566205,894361.4923487157
2000-06-12,-2336.1534115781033,-233.92468266762876,0.0,38.13690476190476,-2531.9411894838277,-2170.4488407681656,891829.5511592318
2000-06-13,9029.08750484404,622.8778093665937,0.0,38.13690476190476,9690.102218972537,7519.653378204372,901519.6533782043
2000-06-14,2210.4193313474025,82.19278763150442,0.0,38.13690476190476,2330.7490237408115,9850.402401945183,903850.4024019452
2000-06-15,5547.2116305630625,272.8745020033159,0.0,38.13690476190476,5858.223037328283,15708.625439273466,909708.6254392734
2000-06-16,221.79678059412254,-162.6686724577013,0.0,38.13690476190476,97.265012898326,15805.890452171792,909805.8904521718
2000-06-19,2824.182359552833,323.8593619430759,0.0,38.13690476190476,3186.1786262578134,18992.069078429606,912992.0690784296
2000-06-20,-342.2814686607089,-134.93617709504235,0.0,38.13690476190476,-439.0807409938465,18552.98833743576,912552.9883374358
2000-06-21,2651.8648906438393,107.91777892513323,0.0,38.13690476190476,2797.9195743308774,21350.907911766637,915350.9079117667
2000-06-22,-8828.375460441734,-597.0952023364902,0.0,38.13690476190476,-9387.333758016319,11963.574153750318,905963.5741537503
2000-06-23,-912.1808510969065,-488.4941419576137,0.0,38.13690476190476,-1362.5380882926154,10601.036065457703,904601.0360654577
2000-06-26,1785.314560908595,619.5452936049094,0.0,38.13690476190476,2442.996759275409,13044.032824733113,907044.0328247331
2000-06-27,2654.7504406240714,99.84760999254263,0.0,38.13690476190476,2792.734955378519,15836.767780111632,909836.7677801116
2000-06-28,8170.8654719347305,678.9005860891109,0.0,38.13690476190476,8887.902962785745,24724.670742897375,918724.6707428973
2000-06-29,11108.263356950773,-199.55965786545562,0.0,38.13690476190476,10946.840603847222,35671.5113467446,929671.5113467446
2000-06-30,14840.058016056955,526.5447619625007,0.0,38.13690476190476,15404.73968278136,51076.251029525956,945076.251029526
2000-07-03,2404.1904393520317,403.19169350655955,0.0,38.13690476190476,2845.519037620496,53921.770067146455,947921.7700671465
2000-07-05,-5112.507020915096,-990.2503563308926,0.0,38.13690476190476,-6064.6204724840845,47857.14959466237,941857.1495946624
2000-07-06,2531.264279944956,491.96261213268997,0.0,38.13690476190476,3061.3637968395506,50918.51339150192,944918.513391502
2000-07-07,5282.667657848541,979.1620873635026,0.0,38.13690476190476,6299.966649973949,57218.480041475865,951218.4800414759
2000-07-10,-1105.1789188570674,-217.53538292811925,0.0,38.13690476190476,-1284.577397023282,55933.90264445258,949933.9026444526
2000-07-11,9333.193430167046,198.66512433947605,0.0,38.13690476190476,9569.995459268426,65503.898103721,959503.898103721
2000-07-12,0.0,255.6943147418238,0.0,38.13690476190476,293.83121950372856,65797.72932322473,959797.7293232247
2000-07-13,0.0,81.48266579779175,0.0,38.13690476190476,119.61957055969651,65917.34889378442,959917.3488937845
2000-07-14,0.0,256.5480286651379,0.0,38.13690476190476,294.68493342704267,66212.03382721146,960212.0338272115
2000-07-17,0.0,10.220438581265512,0.0,38.13690476190476,48.35734334317027,66260.39117055463,960260.3911705547
2000-07-18,0.0,-99.03228471111731,0.0,38.13690476190476,-60.895379949212554,66199.49579060542,960199.4957906054
2000-07-19,0.0,-58.72095304506928,0.0,38.13690476190476,-20.58404828316452,66178.91174232225,960178.9117423223
2000-07-20,0.0,156.65145001913174,0.0,38.13690476190476,194.7883547810365,66373.70009710328,960373.7000971033
2000-07-21,0.0,-76.08606804346607,0.0,38.13690476190476,-37.94916328156131,66335.75093382172,960335.7509338218
2000-07-24,0.0,-188.07071647070188,0.0,38.13690476190476,-149.93381170879712,66185.81712211293,960185.817122113
2000-07-25,0.0,158.25507126237426,0.0,38.13690476190476,196.39197602427902,66382.20909813722,960382.2090981372
2000-07-26,0.0,-206.15589978505966,0.0,38.13690476190476,-168.0189950231549,66214.19010311406,960214.1901031141
2000-07-27,0.0,5.362395599544811,0.0,38.13690476190476,43.49930036144957,66257.68940347551,960257.6894034755
2000-07-28,0.0,-571.3885648166411,0.0,38.13690476190476,-533.2516600547362,65724.43774342077,959724.4377434207
2000-07-31,0.0,265.0347832597731,0.0,38.13690476190476,303.1716880216779,66027.60943144246,960027.6094314425
2000-08-01,0.0,176.59414358219294,0.0,38.13690476190476,214.7310483440977,66242.34047978655,960242.3404797865
2000-08-02,0.0,99.07222985699775,0.0,38.13690476190476,137.2091346189025,66379.54961440545,960379.5496144055
2000-08-03,0.0,0.0,0.0,38.13690476190476,38.13690476190476,66417.68651916736,960417.6865191674
2000-08-04,0.0,0.0,0.0,38.13690476190476,38.13690476190476,66455.82342392927,960455.8234239293
2000-08-07,0.0,0.0,0.0,38.13690476190476,38.13690476190476,66493.96032869117,960493.9603286912
2000-08-08,0.0,0.0,0.0,38.13690476190476,38.13690476190476,66532.09723345308,960532.0972334531
2000-08-09,0.0,0.0,0.0,38.13690476190476,38.13690476190476,66570.23413821499,960570.234138215
2000-08-10,0.0,0.0,0.0,38.13690476190476,38.13690476190476,66608.3710429769,960608.3710429769
2000-08-11,0.0,0.0,0.0,38.13690476190476,38.13690476190476,66646.5079477388,960646.5079477387
2000-08-14,0.0,0.0,0.0,38.13690476190476,38.13690476190476,66684.64485250071,960684.6448525008
2000-08-15,0.0,0.0,0.0,38.13690476190476,38.13690476190476,66722.78175726262,960722.7817572627
2000-08-16,0.0,0.0,0.0,38.13690476190476,38.13690476190476,66760.91866202453,960760.9186620245
2000-08-17,0.0,0.0,0.0,38.13690476190476,38.13690476190476,66799.05556678644,960799.0555667864
2000-08-18,0.0,0.0,0.0,38.13690476190476,38.13690476190476,66837.19247154835,960837.1924715483
2000-08-21,0.0,0.0,0.0,38.13690476190476,38.13690476190476,66875.32937631026,960875.3293763102
2000-08-22,0.0,0.0,0.0,38.13690476190476,38.13690476190476,66913.46628107216,960913.4662810721
2000-08-23,0.0,0.0,0.0,38.13690476190476,38.13690476190476,66951.60318583407,960951.6031858341
2000-08-24,0.0,0.0,0.0,38.13690476190476,38.13690476190476,66989.74009059598,960989.740090596
2000-08-25,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67027.87699535789,961027.8769953579
2000-08-28,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67066.0139001198,961066.0139001198
2000-08-29,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67104.1508048817,961104.1508048817
2000-08-30,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67142.28770964361,961142.2877096436
2000-08-31,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67180.42461440552,961180.4246144055
2000-09-01,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67218.56151916743,961218.5615191674
2000-09-05,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67256.69842392934,961256.6984239293
2000-09-06,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67294.83532869125,961294.8353286913
2000-09-07,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67332.97223345315,961332.9722334532
2000-09-08,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67371.10913821506,961371.1091382151
2000-09-11,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67409.24604297697,961409.246042977
2000-09-12,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67447.38294773888,961447.3829477389
2000-09-13,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67485.51985250079,961485.5198525008
2000-09-14,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67523.6567572627,961523.6567572627
2000-09-15,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67561.7936620246,961561.7936620247
2000-09-18,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67599.93056678651,961599.9305667866
2000-09-19,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67638.06747154842,961638.0674715484
2000-09-20,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67676.20437631033,961676.2043763103
2000-09-21,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67714.34128107224,961714.3412810722
2000-09-22,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67752.47818583414,961752.4781858341
2000-09-25,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67790.61509059605,961790.615090596
2000-09-26,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67828.75199535796,961828.7519953579
2000-09-27,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67866.88890011987,961866.8889001198
2000-09-28,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67905.02580488178,961905.0258048818
2000-09-29,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67943.16270964369,961943.1627096437
2000-10-02,0.0,0.0,0.0,38.13690476190476,38.13690476190476,67981.2996144056,961981.2996144056
2000-10-03,0.0,0.0,0.0,38.13690476190476,38.13690476190476,68019.4365191675,962019.4365191675
2000-10-04,987.5768187898132,0.0,0.0,38.13690476190476,1025.713723551718,69045.15024271922,963045.1502427192
2000-10-05,1409.7371296144436,0.0,0.0,38.13690476190476,1447.8740343763484,70493.02427709557,964493.0242770956
2000-10-06,-2979.6089106742756,0.0,0.0,38.13690476190476,-2941.472005912371,67551.5522711832,961551.5522711832
2000-10-09,-2147.938525491367,0.0,0.0,38.13690476190476,-2109.8016207294622,65441.75065045374,959441.7506504537
2000-10-10,-1947.8143019105191,0.0,0.0,38.13690476190476,-1909.6773971486143,63532.07325330513,957532.0732533052
2000-10-11,-4274.555850132831,0.0,0.0,38.13690476190476,-4236.418945370927,59295.6543079342,953295.6543079342
2000-10-12,-8300.703743393558,0.0,0.0,38.13690476190476,-8262.566838631654,51033.08746930255,945033.0874693026
2000-10-13,8842.905288090344,0.0,0.0,38.13690476190476,8881.042192852248,59914.129662154795,953914.1296621548
2000-10-16,1604.1205381902964,0.0,0.0,38.13690476190476,1642.2574429522012,61556.387105106995,955556.387105107
2000-10-17,-3978.3727294096134,0.0,0.0,38.13690476190476,-3940.235824647709,57616.151280459286,951616.1512804592
2000-10-18,-1981.2870614094481,0.0,0.0,38.13690476190476,-1943.1501566475433,55673.001123811744,949673.0011238117
2000-10-19,12854.597014600507,0.0,0.0,38.13690476190476,12892.733919362412,68565.73504317415,962565.7350431741
2000-10-20,3795.7375119882263,0.0,0.0,38.13690476190476,3833.874416750131,72399.60945992428,966399.6094599243
2000-10-23,-364.98478781213316,0.0,0.0,38.13690476190476,-326.8478830502284,72072.76157687405,966072.7615768741
2000-10-24,2330.20756076814,0.0,0.0,38.13690476190476,2368.3444655300445,74441.10604240409,968441.1060424041
2000-10-25,-8155.1915646913,0.0,0.0,38.13690476190476,-8117.054659929396,66324.05138247469,960324.0513824747
2000-10-26,-4008.0518891259535,0.0,0.0,38.13690476190476,-3969.914984364049,62354.13639811064,956354.1363981107
2000-10-27,8166.104713380142,0.0,0.0,38.13690476190476,8204.241618142047,70558.37801625268,964558.3780162527
2000-10-30,5005.554998998419,0.0,0.0,38.13690476190476,5043.691903760324,75602.069920013,969602.069920013
2000-10-31,5207.3403074860835,0.0,0.0,38.13690476190476,5245.477212247988,80847.547132261,974847.547132261
2000-11-01,91.12385554689172,0.0,0.0,38.13690476190476,129.26076030879648,80976.80789256979,974976.8078925698
2000-11-02,1674.2388560561558,0.0,0.0,38.13690476190476,1712.3757608180606,82689.18365338785,976689.1836533878
2000-11-03,2117.004925451314,0.0,0.0,38.13690476190476,2155.141830213219,84844.32548360107,978844.3254836011
2000-11-06,8718.492808582843,0.0,0.0,38.13690476190476,8756.629713344748,93600.95519694583,987600.9551969458
2000-11-07,83.11626961387265,0.0,0.0,38.13690476190476,121.2531743757774,93722.2083713216,987722.2083713216
2000-11-08,1933.1259495109034,0.0,0.0,38.13690476190476,1971.2628542728082,95693.4712255944,989693.4712255944
2000-11-09,-658.9156684325044,0.0,0.0,38.13690476190476,-620.7787636705996,95072.6924619238,989072.6924619238
2000-11-10,226.3896494714154,0.0,0.0,38.13690476190476,264.52655423332016,95337.21901615712,989337.2190161571
2000-11-13,-142.40709460051949,0.0,0.0,38.13690476190476,-104.27018983861473,95232.9488263185,989232.9488263185
2000-11-14,6590.356461034512,0.0,0.0,38.13690476190476,6628.493365796417,101861.44219211492,995861.4421921149
2000-11-15,565.5431396000281,0.0,0.0,38.13690476190476,603.6800443619329,102465.12223647685,996465.1222364769
2000-11-16,4935.786529405475,0.0,0.0,38.13690476190476,4973.92343416738,107439.04567064423,1001439.0456706443
2000-11-17,0.0,0.0,0.0,38.13690476190476,38.13690476190476,107477.18257540614,1001477.1825754062
2000-11-20,0.0,0.0,0.0,38.13690476190476,38.13690476190476,107515.31948016805,1001515.319480168
2000-11-21,0.0,0.0,0.0,38.13690476190476,38.13690476190476,107553.45638492996,1001553.45638493
2000-11-22,0.0,0.0,0.0,38.13690476190476,38.13690476190476,107591.59328969187,1001591.5932896918
2000-11-24,0.0,0.0,0.0,38.13690476190476,38.13690476190476,107629.73019445378,1001629.7301944537
2000-11-27,0.0,0.0,0.0,38.13690476190476,38.13690476190476,107667.86709921568,1001667.8670992157
2000-11-28,0.0,0.0,0.0,38.13690476190476,38.13690476190476,107706.00400397759,1001706.0040039776
2000-11-29,0.0,0.0,0.0,38.13690476190476,38.13690476190476,107744.1409087395,1001744.1409087395
2000-11-30,0.0,0.0,0.0,38.13690476190476,38.13690476190476,107782.27781350141,1001782.2778135014
2000-12-01,0.0,0.0,0.0,38.13690476190476,38.13690476190476,107820.41471826332,1001820.4147182633
2000-12-04,0.0,0.0,0.0,38.13690476190476,38.13690476190476,107858.55162302523,1001858.5516230252
2000-12-05,0.0,0.0,0.0,38.13690476190476,38.13690476190476,107896.68852778713,1001896.6885277871
2000-12-06,0.0,0.0,0.0,38.13690476190476,38.13690476190476,107934.82543254904,1001934.825432549
2000-12-07,0.0,0.0,0.0,38.13690476190476,38.13690476190476,107972.96233731095,1001972.9623373109
2000-12-08,0.0,0.0,0.0,38.13690476190476,38.13690476190476,108011.09924207286,1002011.0992420729
2000-12-11,0.0,0.0,0.0,38.13690476190476,38.13690476190476,108049.23614683477,1002049.2361468348
2000-12-12,0.0,0.0,0.0,38.13690476190476,38.13690476190476,108087.37305159667,1002087.3730515967
2000-12-13,0.0,0.0,0.0,38.13690476190476,38.13690476190476,108125.50995635858,1002125.5099563586
2000-12-14,0.0,0.0,0.0,38.13690476190476,38.13690476190476,108163.64686112049,1002163.6468611205
2000-12-15,0.0,0.0,0.0,38.13690476190476,38.13690476190476,108201.7837658824,1002201.7837658824
